model,fold,test_year,arm,base_seed,n_test,rmse,mae,mape,r2,direction_accuracy,balanced_accuracy,mcc,direction_coverage,n_direction_evaluated,n_actual_ties,n_predicted_abstentions,direction_tn,direction_fp,direction_fn,direction_tp,predicted_up_share
pit_dern,fold_2,2023,Global-Numeric,123,243,25.578273328458373,20.934735143689288,2.2601905759473317,0.6695298714180093,0.5082644628099173,0.5140487938596492,0.028619139922770386,1.0,242,1,0,53,75,44,70,0.5991735537190083
pit_dern,fold_2,2023,Global-Numeric-News,123,243,22.42562119306367,18.143424279884467,1.9604070511734837,0.7459736749448496,0.4462809917355372,0.45401589912280704,-0.09543186448008528,1.0,242,1,0,41,87,47,67,0.6363636363636364
pit_dern,fold_2,2023,Regime-SHAP-Numeric,123,243,20.124834416414835,15.860810393234107,1.7105542662528381,0.7954241364343941,0.5165289256198347,0.520422149122807,0.04113712308465466,1.0,242,1,0,58,70,47,67,0.5661157024793388
pit_dern,fold_2,2023,Regime-SHAP-Numeric-News,123,243,21.45686991486505,16.623132862814693,1.7868018831131371,0.7674467045880498,0.5165289256198347,0.517064144736842,0.034075787074297356,1.0,242,1,0,65,63,54,60,0.5082644628099173
