model,fold,test_year,arm,base_seed,n_test,rmse,mae,mape,r2,direction_accuracy,balanced_accuracy,mcc,direction_coverage,n_direction_evaluated,n_actual_ties,n_predicted_abstentions,direction_tn,direction_fp,direction_fn,direction_tp,predicted_up_share,ablation
pit_dern,fold_2,2023,Global-Numeric,123,243,26.022121749987907,21.28532963882257,2.2985001107898846,0.6579613603041055,0.5082644628099173,0.5140487938596492,0.028619139922770386,1.0,242,1,0,53,75,44,70,0.5991735537190083,encoder_only
pit_dern,fold_2,2023,Global-Numeric,123,243,8.903798990562619,6.849059743799648,0.7387165261729307,0.9599557231287033,0.4834710743801653,0.4901315789473684,-0.020253517930187932,1.0,242,1,0,48,80,45,69,0.6157024793388429,standard_retrieval
pit_dern,fold_2,2023,Global-Numeric,123,243,7.703422495548537,5.8040010421615,0.6262860213493864,0.97002513771006,0.4793388429752066,0.48670504385964913,-0.027461943317406392,1.0,242,1,0,46,82,44,70,0.628099173553719,dual_evidence
pit_dern,fold_2,2023,Global-Numeric,123,243,25.578273328458373,20.934735143689288,2.2601905759473317,0.6695298714180093,0.5082644628099173,0.5140487938596492,0.028619139922770386,1.0,242,1,0,53,75,44,70,0.5991735537190083,pit_dern
pit_dern,fold_2,2023,Global-Numeric,123,243,25.834647506439524,21.142238776991814,2.2829199951066523,0.6628719859508634,0.5082644628099173,0.5140487938596492,0.028619139922770386,1.0,242,1,0,53,75,44,70,0.5991735537190083,shuffled_retrieval_control
pit_dern,fold_2,2023,Global-Numeric-News,123,243,22.82593817118678,18.430854783378106,1.9917130502429583,0.736823543754788,0.4462809917355372,0.45401589912280704,-0.09543186448008528,1.0,242,1,0,41,87,47,67,0.6363636363636364,encoder_only
pit_dern,fold_2,2023,Global-Numeric-News,123,243,8.988785985805537,6.9986813259013285,0.7550930115484857,0.959187627444513,0.43388429752066116,0.4375,-0.1258961619235069,1.0,242,1,0,48,80,57,57,0.5661157024793388,standard_retrieval
pit_dern,fold_2,2023,Global-Numeric-News,123,243,8.018855218507273,6.086112462209557,0.6575607527463955,0.9675201132556599,0.4462809917355372,0.44921875,-0.10198270245650325,1.0,242,1,0,51,77,57,57,0.5537190082644629,dual_evidence
pit_dern,fold_2,2023,Global-Numeric-News,123,243,22.42562119306367,18.143424279884467,1.9604070511734837,0.7459736749448496,0.4462809917355372,0.45401589912280704,-0.09543186448008528,1.0,242,1,0,41,87,47,67,0.6363636363636364,pit_dern
pit_dern,fold_2,2023,Global-Numeric-News,123,243,22.699646593138205,18.33307284507678,1.9810770167276708,0.7397276980372224,0.4462809917355372,0.45401589912280704,-0.09543186448008528,1.0,242,1,0,41,87,47,67,0.6363636363636364,shuffled_retrieval_control
pit_dern,fold_2,2023,Regime-SHAP-Numeric,123,243,20.398927700479394,16.079447224330256,1.7343801677912278,0.7898136836310142,0.5165289256198347,0.520422149122807,0.04113712308465466,1.0,242,1,0,58,70,47,67,0.5661157024793388,encoder_only
pit_dern,fold_2,2023,Regime-SHAP-Numeric,123,243,8.853188237945238,6.7304597729140765,0.7255593211464285,0.960409666668133,0.48760330578512395,0.48924067982456143,-0.021518640350877194,1.0,242,1,0,59,69,55,59,0.5289256198347108,standard_retrieval
pit_dern,fold_2,2023,Regime-SHAP-Numeric,123,243,7.804757526430852,5.943954864141003,0.6407727016870508,0.9692313393460094,0.49173553719008267,0.49314692982456143,-0.013700039033110815,1.0,242,1,0,60,68,55,59,0.5247933884297521,dual_evidence
pit_dern,fold_2,2023,Regime-SHAP-Numeric,123,243,20.124834416414835,15.860810393234107,1.7105542662528381,0.7954241364343941,0.5165289256198347,0.520422149122807,0.04113712308465466,1.0,242,1,0,58,70,47,67,0.5661157024793388,pit_dern
pit_dern,fold_2,2023,Regime-SHAP-Numeric,123,243,20.301038452949566,16.00170085916208,1.725965716661753,0.7918261044417721,0.5165289256198347,0.520422149122807,0.04113712308465466,1.0,242,1,0,58,70,47,67,0.5661157024793388,shuffled_retrieval_control
pit_dern,fold_2,2023,Regime-SHAP-Numeric-News,123,243,21.752542060182193,16.853641583182746,1.8119698873028476,0.7609934539918415,0.5165289256198347,0.517064144736842,0.034075787074297356,1.0,242,1,0,65,63,54,60,0.5082644628099173,encoder_only
pit_dern,fold_2,2023,Regime-SHAP-Numeric-News,123,243,9.218361319907427,6.930718411165261,0.7486887466943415,0.9570762936823404,0.5247933884297521,0.5263157894736843,0.05260814988714553,1.0,242,1,0,64,64,51,63,0.5247933884297521,standard_retrieval
pit_dern,fold_2,2023,Regime-SHAP-Numeric-News,123,243,7.82824290984884,5.990511319126682,0.6461677761815009,0.9690458880996635,0.5413223140495868,0.5414610745614035,0.08278327231656524,1.0,242,1,0,69,59,52,62,0.5,dual_evidence
pit_dern,fold_2,2023,Regime-SHAP-Numeric-News,123,243,21.45686991486505,16.623132862814693,1.7868018831131371,0.7674467045880498,0.5165289256198347,0.517064144736842,0.034075787074297356,1.0,242,1,0,65,63,54,60,0.5082644628099173,pit_dern
pit_dern,fold_2,2023,Regime-SHAP-Numeric-News,123,243,21.631333392849644,16.76289114677778,1.8021983359204752,0.7636495990094119,0.5165289256198347,0.517064144736842,0.034075787074297356,1.0,242,1,0,65,63,54,60,0.5082644628099173,shuffled_retrieval_control
