inner_fold,validation_year,seed,variant,observations,balanced_accuracy,direction_accuracy,mcc,binary_crossentropy,brier_score
inner_2020,2020,2025,cnn_trend_shap,243,0.5,0.48559670781893005,0.0,5.392624424602016,0.48564769730504803
inner_2020,2020,2025,lstm_price_shap,243,0.4945762711864407,0.48148148148148145,-0.026078561833049112,0.7777212725063429,0.288438372743876
inner_2020,2020,2025,simple_average_shap,243,0.5,0.48559670781893005,0.0,0.9861721622462473,0.3596084160193155
inner_2020,2020,2025,leader_no_disagreement_shap,243,0.5037627118644068,0.4897119341563786,0.034061260862237965,1.1713946200585785,0.3884146625241172
inner_2020,2020,2025,pit_tldn_all_features,243,0.5,0.48559670781893005,0.0,2.13530286310808,0.4647019903474773
inner_2020,2020,2025,pit_tldn,243,0.5,0.48559670781893005,0.0,4.673176226308495,0.4703342360044853
