model,fold,test_year,arm,base_seed,n_test,rmse,mae,mape,r2,direction_accuracy,balanced_accuracy,mcc,direction_coverage,n_direction_evaluated,n_actual_ties,n_predicted_abstentions,direction_tn,direction_fp,direction_fn,direction_tp,predicted_up_share,ablation
pit_dern,fold_1,2022,Global-Numeric,456,241,24.59748417659501,19.870061003468713,2.0201327719019675,-0.22143513360856049,0.4666666666666667,0.47403555618017,-0.052149221933689316,1.0,240,1,0,58,49,79,54,0.42916666666666664,encoder_only
pit_dern,fold_1,2022,Global-Numeric,456,241,7.700959019159329,6.026869213989928,0.6131108381581758,0.8802767072253088,0.4708333333333333,0.459524980675989,-0.08213304179197205,1.0,240,1,0,38,69,58,75,0.6,standard_retrieval
pit_dern,fold_1,2022,Global-Numeric,456,241,7.050323932970838,5.3915022956819225,0.5485070153946937,0.899652358132017,0.4625,0.4547466797835711,-0.09078456769586545,1.0,240,1,0,41,66,63,70,0.5666666666666667,dual_evidence
pit_dern,fold_1,2022,Global-Numeric,456,241,24.134475205880484,19.55028716102707,1.9877252567892487,-0.17588472183992643,0.4666666666666667,0.47403555618017,-0.052149221933689316,1.0,240,1,0,58,49,79,54,0.42916666666666664,pit_dern
pit_dern,fold_1,2022,Global-Numeric,456,241,24.457280587605357,19.757779583367462,2.0087292801324583,-0.20755066200140937,0.4666666666666667,0.47403555618017,-0.052149221933689316,1.0,240,1,0,58,49,79,54,0.42916666666666664,shuffled_retrieval_control
pit_dern,fold_1,2022,Global-Numeric-News,456,241,28.514141213865855,22.433030608350577,2.279426773937315,-0.6413818258635617,0.4583333333333333,0.4774787435879418,-0.04796242746433648,1.0,240,1,0,70,37,93,40,0.32083333333333336,encoder_only
pit_dern,fold_1,2022,Global-Numeric-News,456,241,8.366108573470852,6.723960570881356,0.6843943850752898,0.8587019978909509,0.5083333333333333,0.5034080528423863,0.00680463959854139,1.0,240,1,0,49,58,60,73,0.5458333333333333,standard_retrieval
pit_dern,fold_1,2022,Global-Numeric-News,456,241,6.97936528634912,5.3444477690304595,0.5438884366437614,0.9016621098230084,0.5,0.4968027545499262,-0.00636770009355495,1.0,240,1,0,50,57,63,70,0.5291666666666667,dual_evidence
pit_dern,fold_1,2022,Global-Numeric-News,456,241,26.948390132189733,21.298604303623808,2.163831530822688,-0.46606991002140186,0.4583333333333333,0.4774787435879418,-0.04796242746433648,1.0,240,1,0,70,37,93,40,0.32083333333333336,pit_dern
pit_dern,fold_1,2022,Global-Numeric-News,456,241,28.206637355165867,22.21696573046706,2.2574517694215435,-0.6061705483941942,0.4583333333333333,0.4774787435879418,-0.04796242746433648,1.0,240,1,0,70,37,93,40,0.32083333333333336,shuffled_retrieval_control
pit_dern,fold_1,2022,Regime-SHAP-Numeric,456,241,23.042540749610904,17.9982927935673,1.8326211961787136,-0.071888858147229,0.4791666666666667,0.498102733469187,-0.004026903680846127,1.0,240,1,0,72,35,90,43,0.325,encoder_only
pit_dern,fold_1,2022,Regime-SHAP-Numeric,456,241,7.848633277333082,6.2323461892003404,0.6344978384283236,0.8756410338050112,0.5083333333333333,0.5061485489424495,0.012235350437887052,1.0,240,1,0,52,55,63,70,0.5208333333333334,standard_retrieval
pit_dern,fold_1,2022,Regime-SHAP-Numeric,456,241,6.949422407892479,5.354297263036755,0.544924894664258,0.902504078421234,0.5,0.4968027545499262,-0.00636770009355495,1.0,240,1,0,50,57,63,70,0.5291666666666667,dual_evidence
pit_dern,fold_1,2022,Regime-SHAP-Numeric,456,241,22.5772157500332,17.66153999795531,1.7982622778113329,-0.029034166287104313,0.4791666666666667,0.498102733469187,-0.004026903680846127,1.0,240,1,0,72,35,90,43,0.325,pit_dern
pit_dern,fold_1,2022,Regime-SHAP-Numeric,456,241,22.87850927061103,17.89127543161138,1.8217235769586644,-0.05668240112008993,0.4791666666666667,0.498102733469187,-0.004026903680846127,1.0,240,1,0,72,35,90,43,0.325,shuffled_retrieval_control
pit_dern,fold_1,2022,Regime-SHAP-Numeric-News,456,241,23.000231759875184,18.642262031942437,1.8953022819921088,-0.06795622757842668,0.4875,0.5056215304616681,0.011854883446989461,1.0,240,1,0,72,35,88,45,0.3333333333333333,encoder_only
pit_dern,fold_1,2022,Regime-SHAP-Numeric-News,456,241,8.796258529403769,6.982934387818342,0.710649447618337,0.8437985724824016,0.4875,0.4891785538612887,-0.021527478788318823,1.0,240,1,0,54,53,70,63,0.48333333333333334,standard_retrieval
pit_dern,fold_1,2022,Regime-SHAP-Numeric-News,456,241,7.364071455587815,5.6830300515772985,0.5782259443928699,0.8905224635257769,0.475,0.47698685967254584,-0.04579516878180582,1.0,240,1,0,53,54,72,61,0.4791666666666667,dual_evidence
pit_dern,fold_1,2022,Regime-SHAP-Numeric-News,456,241,22.290763374286247,18.170481958163265,1.8473264318239928,-0.0030877150968080525,0.4875,0.5056215304616681,0.011854883446989461,1.0,240,1,0,72,35,88,45,0.3333333333333333,pit_dern
pit_dern,fold_1,2022,Regime-SHAP-Numeric-News,456,241,22.829321763389544,18.51714022519621,1.8825722942464909,-0.052143670004064724,0.4875,0.5056215304616681,0.011854883446989461,1.0,240,1,0,72,35,88,45,0.3333333333333333,shuffled_retrieval_control
