fold,train_start_year,train_end_year,test_year,n_train,n_test,rmse,mae,mape,r2,direction_accuracy
fold_1,2012,2021,2022,2359,241,7.212137724165607,5.540372157433222,0.5639361007539179,0.8949932901076525,0.5352697095435685
fold_2,2012,2022,2023,2600,243,8.100962954828828,6.223982546457045,0.6735323954520217,0.9668515631229433,0.5061728395061729
fold_3,2012,2023,2024,2843,244,7.679984243368717,5.835272807136912,0.6728175571757112,0.9695847710532013,0.42213114754098363
fold_4,2012,2024,2025,3087,234,11.576556697503072,8.619663325904785,1.1002493697618303,0.9482658266151894,0.5299145299145299
