model,fold,test_year,base_seed,arm,window,n_test,fit_seconds,inference_seconds,rmse,mae,mape,r2,direction_accuracy,balanced_accuracy,mcc,direction_coverage,n_direction_evaluated,n_actual_ties,n_predicted_abstentions,direction_tn,direction_fp,direction_fn,direction_tp,predicted_up_share
cnn,fold_1,2022,2025,News-Only,20,241,3.634559600002831,0.24085969999578083,56.410070126641386,50.34499773165006,5.0822530058502755,-5.423952299873177,0.4583333333333333,0.502143208488511,0.0072379960331229965,1.0,240,1,0,97,10,120,13,0.09583333333333334
cnn,fold_1,2022,2025,Global-Numeric-Shuffled-News,20,241,4.384057899995241,0.2307405999963521,27.90170545986304,22.17465265685591,2.2555816530173733,-0.571630787786185,0.5208333333333334,0.5037242639308551,0.007806433891772509,1.0,240,1,0,37,70,45,88,0.6583333333333333
cnn,fold_1,2022,2025,Global-Numeric-Lagged-News,20,241,4.2835840999978245,0.27579659999901196,26.763559205360647,21.91744331974212,2.2321113492800344,-0.4460282087842835,0.4708333333333333,0.4832759468765371,-0.03419514676235145,1.0,240,1,0,64,43,84,49,0.38333333333333336
cnn,fold_1,2022,2025,Global-Numeric-Random-Features,20,241,4.253016700000444,0.2679024000026402,25.969204492304815,20.943497157462883,2.1319332455393774,-0.3614644968808589,0.5041666666666667,0.4832056777457663,-0.03615266221101318,1.0,240,1,0,31,76,43,90,0.6916666666666667
