model,fold,test_year,arm,base_seed,n_test,rmse,mae,mape,r2,direction_accuracy,balanced_accuracy,mcc,direction_coverage,n_direction_evaluated,n_actual_ties,n_predicted_abstentions,direction_tn,direction_fp,direction_fn,direction_tp,predicted_up_share,ablation
pit_dern,fold_3,2024,Global-Numeric,456,244,28.49050553626461,22.472335975519453,2.610907929699365,0.5814274510873567,0.4959016393442623,0.5012786863180564,0.0026479342076392333,1.0,244,0,0,47,80,43,74,0.6311475409836066,encoder_only
pit_dern,fold_3,2024,Global-Numeric,456,244,7.788143155934528,6.100305697325623,0.707717892555446,0.9687220498250027,0.48360655737704916,0.48812167709805504,-0.024340246783412817,1.0,244,0,0,48,79,47,70,0.610655737704918,standard_retrieval
pit_dern,fold_3,2024,Global-Numeric,456,244,6.918092998068206,5.155390928498547,0.5960187274136145,0.9753201097816723,0.47950819672131145,0.4838481728245508,-0.033035430586218176,1.0,244,0,0,48,79,48,69,0.6065573770491803,dual_evidence
pit_dern,fold_3,2024,Global-Numeric,456,244,27.824143108254482,21.94566552979695,2.5491835493366346,0.6007784020623661,0.4959016393442623,0.5012786863180564,0.0026479342076392333,1.0,244,0,0,47,80,43,74,0.6311475409836066,pit_dern
pit_dern,fold_3,2024,Global-Numeric,456,244,28.259118399228772,22.299603937742976,2.5907880771992247,0.5881987600819392,0.4959016393442623,0.5012786863180564,0.0026479342076392333,1.0,244,0,0,47,80,43,74,0.6311475409836066,shuffled_retrieval_control
pit_dern,fold_3,2024,Global-Numeric-News,456,244,23.600094874471715,18.73384341581434,2.1794531421130015,0.712791076203634,0.4918032786885246,0.4990241604414833,-0.0020837599605025236,1.0,244,0,0,41,86,38,79,0.6762295081967213,encoder_only
pit_dern,fold_3,2024,Global-Numeric-News,456,244,8.91617737142071,6.8932443535548495,0.7993191736196885,0.9590052888509297,0.5327868852459017,0.5373847499831752,0.07660627245431059,1.0,244,0,0,54,73,41,76,0.610655737704918,standard_retrieval
pit_dern,fold_3,2024,Global-Numeric-News,456,244,7.208704011827359,5.28170887362811,0.6097569519595295,0.9732030837119728,0.5286885245901639,0.533111245709671,0.06772263270174726,1.0,244,0,0,54,73,42,75,0.6065573770491803,dual_evidence
pit_dern,fold_3,2024,Global-Numeric-News,456,244,23.146803709599308,18.334540186959615,2.1327948851634675,0.723718064782047,0.4918032786885246,0.4990241604414833,-0.0020837599605025236,1.0,244,0,0,41,86,38,79,0.6762295081967213,pit_dern
pit_dern,fold_3,2024,Global-Numeric-News,456,244,23.443400869170986,18.623790978761722,2.166594063232769,0.7165922909015774,0.4918032786885246,0.4990241604414833,-0.0020837599605025236,1.0,244,0,0,41,86,38,79,0.6762295081967213,shuffled_retrieval_control
pit_dern,fold_3,2024,Regime-SHAP-Numeric,456,244,22.183051414236676,16.614622866160875,1.9237701309925512,0.7462459377398123,0.5,0.5129551113803082,0.033375912106955626,1.0,244,0,0,25,102,20,97,0.8155737704918032,encoder_only
pit_dern,fold_3,2024,Regime-SHAP-Numeric,456,244,7.54860995513174,5.663099430271165,0.6569422595411049,0.9706164406260471,0.5122950819672131,0.518036207012585,0.037528945624997256,1.0,244,0,0,48,79,40,77,0.639344262295082,standard_retrieval
pit_dern,fold_3,2024,Regime-SHAP-Numeric,456,244,6.73735748501206,5.066307603701049,0.5855081746950889,0.9765927919520742,0.5245901639344263,0.5301837270341208,0.06265226833098661,1.0,244,0,0,50,77,39,78,0.6352459016393442,dual_evidence
pit_dern,fold_3,2024,Regime-SHAP-Numeric,456,244,21.701100680911374,16.30917798453899,1.8882861195461331,0.7571523218478924,0.5,0.5129551113803082,0.033375912106955626,1.0,244,0,0,25,102,20,97,0.8155737704918032,pit_dern
pit_dern,fold_3,2024,Regime-SHAP-Numeric,456,244,22.004074005830542,16.52112825673065,1.9129142506962946,0.7503240990174342,0.5,0.5129551113803082,0.033375912106955626,1.0,244,0,0,25,102,20,97,0.8155737704918032,shuffled_retrieval_control
pit_dern,fold_3,2024,Regime-SHAP-Numeric-News,456,244,26.20576562617927,19.856558966504515,2.2924016712500066,0.6458688441036848,0.47950819672131145,0.48990510801534426,-0.023422968085805924,1.0,244,0,0,30,97,30,87,0.7540983606557377,encoder_only
pit_dern,fold_3,2024,Regime-SHAP-Numeric-News,456,244,8.56637672207604,6.661512744454604,0.7705456297416863,0.9621588112777612,0.5245901639344263,0.5308567198330978,0.06470927280514079,1.0,244,0,0,48,79,37,80,0.6516393442622951,standard_retrieval
pit_dern,fold_3,2024,Regime-SHAP-Numeric-News,456,244,7.053492169444796,5.301190677692296,0.610823363734643,0.9743445988940965,0.5163934426229508,0.5219732148866008,0.045609733801710434,1.0,244,0,0,49,78,40,77,0.6352459016393442,dual_evidence
pit_dern,fold_3,2024,Regime-SHAP-Numeric-News,456,244,25.378534944011065,19.204528835795625,2.216239986753842,0.6678735015598856,0.47950819672131145,0.48990510801534426,-0.023422968085805924,1.0,244,0,0,30,97,30,87,0.7540983606557377,pit_dern
pit_dern,fold_3,2024,Regime-SHAP-Numeric-News,456,244,25.95738383544555,19.705054467105747,2.275017605574137,0.6525500366926282,0.47950819672131145,0.48990510801534426,-0.023422968085805924,1.0,244,0,0,30,97,30,87,0.7540983606557377,shuffled_retrieval_control
