model,fold,test_year,base_seed,arm,window,n_test,fit_seconds,inference_seconds,rmse,mae,mape,r2,direction_accuracy,balanced_accuracy,mcc,direction_coverage,n_direction_evaluated,n_actual_ties,n_predicted_abstentions,direction_tn,direction_fp,direction_fn,direction_tp,predicted_up_share
cnn,fold_2,2023,456,News-Only,20,243,3.838733199998387,0.22417439999844646,50.772851099802686,41.30498162813147,4.543400883789799,-0.3021255618054517,0.512396694214876,0.5145970394736843,0.029226142745003167,1.0,242,1,0,61,67,51,63,0.5371900826446281
cnn,fold_2,2023,456,Global-Numeric-Shuffled-News,20,243,4.766507499996806,0.25623210000048857,20.070353410289698,16.199243342616423,1.7566794955458227,0.7965302734947282,0.5454545454545454,0.5516036184210527,0.1053065820303162,1.0,242,1,0,57,71,39,75,0.6033057851239669
cnn,fold_2,2023,456,Global-Numeric-Lagged-News,20,243,5.143421200002194,0.24669690000155242,21.36120605606073,17.310791511084314,1.8766926071582868,0.7695157251421715,0.5578512396694215,0.5638020833333333,0.12997277691755724,1.0,242,1,0,59,69,38,76,0.5991735537190083
cnn,fold_2,2023,456,Global-Numeric-Random-Features,20,243,4.818299300000945,0.22922350000590086,17.613441935713823,13.874848918630267,1.4872593771003533,0.8432966699250123,0.5413223140495868,0.5361842105263158,0.0734718358370645,1.0,242,1,0,80,48,63,51,0.4090909090909091
