fold,train_start_year,train_end_year,test_year,n_train,n_test,rmse,mae,mape,r2,direction_accuracy,runtime_seconds
fold_1,2012,2021,2022,2359,241,10.365589590057565,8.334561292462322,0.8483529977069604,0.7830912620611229,0.4854771784232365,8.266367100004572
fold_2,2012,2022,2023,2600,243,13.3280865143579,10.730284601945462,1.160177083406228,0.9102725412535906,0.5102880658436214,7.261741399997845
fold_3,2012,2023,2024,2843,244,13.758970419833993,11.291924608633192,1.2961403272429117,0.9023792127089209,0.46311475409836067,7.287774799973704
fold_4,2012,2024,2025,3087,234,14.136231058457659,11.277294922728316,1.4362835090168198,0.9228588731955281,0.5299145299145299,7.834438899997622
