fold,train_start_year,train_end_year,test_year,n_train,n_test,rmse,mae,mape,r2,direction_accuracy
fold_1,2012,2021,2022,2359,241,6.860974477147781,5.336294087136933,0.5424748841750687,0.9049700204620881,0.5435684647302904
fold_2,2012,2022,2023,2600,243,7.7057886364098716,5.847046069235466,0.6325873067297396,0.97000672105462,0.4732510288065844
fold_3,2012,2023,2024,2843,244,6.98391795558844,5.177043507060068,0.5983293653620514,0.9748482220943017,0.5409836065573771
fold_4,2012,2024,2025,3087,234,22.092278904177327,16.366678112062637,2.15690212813118,0.811591825052208,0.5384615384615384
