model,fold,test_year,base_seed,arm,window,models_in_arm,unique_fits_executed_when_reached,identical_fits_reused_when_reached,conceptual_fit_seconds,conceptual_inference_seconds,conceptual_trainable_parameters,n_test,rmse,mae,mape,r2,direction_accuracy,balanced_accuracy,mcc,direction_coverage,n_direction_evaluated,n_actual_ties,n_predicted_abstentions,direction_tn,direction_fp,direction_fn,direction_tp,predicted_up_share
lstm_cnn_attention,fold_1,2022,123,Global-All,20,1,1,0,18.448512500006473,0.8593424999999115,12865,241,30.035003531070412,23.07932451167047,2.345262283258588,-0.8211444847537099,0.4625,0.46662216288384506,-0.06659442558450121,1.0,240,1,0,54,53,76,57,0.4583333333333333
lstm_cnn_attention,fold_1,2022,123,Global3-All,20,3,3,0,55.0397740000044,3.0631661000079475,38595,241,30.576567331184172,23.976688048236106,2.4379212529848364,-0.8874110094567527,0.4875,0.4891785538612887,-0.021527478788318823,1.0,240,1,0,54,53,70,63,0.48333333333333334
lstm_cnn_attention,fold_1,2022,123,Global-SHAP,20,1,0,1,18.448512500006473,0.8593424999999115,12865,241,30.035003531070412,23.07932451167047,2.345262283258588,-0.8211444847537099,0.4625,0.46662216288384506,-0.06659442558450121,1.0,240,1,0,54,53,76,57,0.4583333333333333
lstm_cnn_attention,fold_1,2022,123,Global-Spearman,20,1,0,1,18.448512500006473,0.8593424999999115,12865,241,30.035003531070412,23.07932451167047,2.345262283258588,-0.8211444847537099,0.4625,0.46662216288384506,-0.06659442558450121,1.0,240,1,0,54,53,76,57,0.4583333333333333
lstm_cnn_attention,fold_1,2022,123,Regime-All,20,3,3,0,30.32181949999358,2.4892699000047287,38595,241,22.627751366155643,18.270103103253845,1.8517579612809758,-0.033645990560739136,0.5208333333333334,0.5201672405312345,0.04010266774315525,1.0,240,1,0,55,52,63,70,0.5083333333333333
lstm_cnn_attention,fold_1,2022,123,Regime-SHAP,20,3,2,1,30.007179899985204,2.498071100009838,30019,241,19.226454441443874,15.546916395005349,1.5861098849317874,0.25374468956675,0.5375,0.5333778371161548,0.06659442558450121,1.0,240,1,0,53,54,57,76,0.5416666666666666
lstm_cnn_attention,fold_1,2022,123,Regime-Spearman,20,3,2,1,29.904859199989005,2.5269931000075303,30019,241,19.05069821824498,15.842406356225862,1.6112927387363152,0.2673259276941081,0.5333333333333333,0.5296184386199143,0.05905457124698179,1.0,240,1,0,53,54,58,75,0.5375
