model,fold,test_year,base_seed,arm,window,models_in_arm,unique_fits_executed_when_reached,identical_fits_reused_when_reached,conceptual_fit_seconds,conceptual_inference_seconds,conceptual_trainable_parameters,n_test,rmse,mae,mape,r2,direction_accuracy,balanced_accuracy,mcc,direction_coverage,n_direction_evaluated,n_actual_ties,n_predicted_abstentions,direction_tn,direction_fp,direction_fn,direction_tp,predicted_up_share
lstm_cnn_attention,fold_3,2024,42,Global-All,20,1,1,0,22.946856799986563,0.8780767999996897,12865,244,41.75461339805843,35.47651489242182,4.192578860239935,0.10095927332882637,0.5204918032786885,0.539033582340669,0.18035516428395054,1.0,244,0,0,11,116,1,116,0.9508196721311475
lstm_cnn_attention,fold_3,2024,42,Global3-All,20,3,3,0,62.81503379998321,2.3120654999947874,38595,244,33.31646857250126,26.224665409437318,3.104591942314187,0.4276148539349909,0.5040983606557377,0.5179016084527895,0.04831386278772977,1.0,244,0,0,23,104,17,100,0.8360655737704918
lstm_cnn_attention,fold_3,2024,42,Global-SHAP,20,1,0,1,22.946856799986563,0.8780767999996897,12865,244,41.75461339805843,35.47651489242182,4.192578860239935,0.10095927332882637,0.5204918032786885,0.539033582340669,0.18035516428395054,1.0,244,0,0,11,116,1,116,0.9508196721311475
lstm_cnn_attention,fold_3,2024,42,Global-Spearman,20,1,0,1,22.946856799986563,0.8780767999996897,12865,244,41.75461339805843,35.47651489242182,4.192578860239935,0.10095927332882637,0.5204918032786885,0.539033582340669,0.18035516428395054,1.0,244,0,0,11,116,1,116,0.9508196721311475
lstm_cnn_attention,fold_3,2024,42,Regime-All,20,3,3,0,34.95261920000485,2.6215986000024714,38595,244,27.822433626264452,20.88545308041769,2.454968484906745,0.6008274559479951,0.5040983606557377,0.5125176660609732,0.027423171322232986,1.0,244,0,0,39,88,33,84,0.7049180327868853
lstm_cnn_attention,fold_3,2024,42,Regime-SHAP,20,3,2,1,35.41121070002555,2.6004947000037646,30019,244,22.99655327707347,18.66960359977896,2.1935460650687855,0.7272932236863822,0.4918032786885246,0.5017161316373915,0.003918012548305503,1.0,244,0,0,33,94,30,87,0.7418032786885246
lstm_cnn_attention,fold_3,2024,42,Regime-Spearman,20,3,2,1,37.441001600032905,2.7625925000029383,30019,244,30.357475761847045,22.634796572669625,2.663098338068142,0.5247723011418762,0.4959016393442623,0.5073356215088498,0.017655825256364773,1.0,244,0,0,29,98,25,92,0.7786885245901639
