model,fold,test_year,base_seed,arm,window,n_test,fit_seconds,inference_seconds,rmse,mae,mape,r2,direction_accuracy,balanced_accuracy,mcc,direction_coverage,n_direction_evaluated,n_actual_ties,n_predicted_abstentions,direction_tn,direction_fp,direction_fn,direction_tp,predicted_up_share
lstm,fold_4,2025,456,News-Only,5,234,5.409910599999421,0.43153950000123587,121.76867459045351,106.58749234352864,13.848552518144949,-4.723871374954471,0.49572649572649574,0.5076754385964912,0.04222571702633893,1.0,234,0,0,5,115,3,111,0.9658119658119658
lstm,fold_4,2025,456,Global-Numeric-Shuffled-News,5,234,5.147311400003673,0.3845925999994506,14.461806870993575,11.590878794130857,1.471606684933851,0.9192646331471369,0.4829059829059829,0.4859649122807017,-0.028900753860172053,1.0,234,0,0,44,76,45,69,0.6196581196581197
lstm,fold_4,2025,456,Global-Numeric-Lagged-News,5,234,5.148116500000469,0.39346780000050785,17.304557097596017,13.584449582153406,1.7462928303425458,0.8844048309532977,0.49572649572649574,0.49714912280701756,-0.005735393346764044,1.0,234,0,0,53,67,51,63,0.5555555555555556
lstm,fold_4,2025,456,Global-Numeric-Random-Features,5,234,5.181218599995191,0.3818734999949811,14.831495997976223,11.938587728068233,1.5007664975075865,0.9150841764660894,0.4658119658119658,0.46578947368421053,-0.06839855680567694,1.0,234,0,0,56,64,61,53,0.5
