model,fold,test_year,arm,base_seed,n_test,rmse,mae,mape,r2,direction_accuracy,balanced_accuracy,mcc,direction_coverage,n_direction_evaluated,n_actual_ties,n_predicted_abstentions,direction_tn,direction_fp,direction_fn,direction_tp,predicted_up_share,ablation
pit_dern,fold_2,2023,Global-Numeric,789,243,18.968893636240484,15.276634176673337,1.6474940314974693,0.8182502742237061,0.48760330578512395,0.48732182017543857,-0.02531475771847949,1.0,242,1,0,63,65,59,55,0.49586776859504134,encoder_only
pit_dern,fold_2,2023,Global-Numeric,789,243,8.89796342769769,6.913794148351511,0.7444080396755983,0.9600081960827559,0.45867768595041325,0.4580592105263158,-0.08375253690550194,1.0,242,1,0,60,68,63,51,0.49173553719008267,standard_retrieval
pit_dern,fold_2,2023,Global-Numeric,789,243,7.619894649835542,5.835508222636984,0.6289720155084411,0.9706716456045267,0.4462809917355372,0.4472998903508772,-0.105313648261628,1.0,242,1,0,55,73,61,53,0.5206611570247934,dual_evidence
pit_dern,fold_2,2023,Global-Numeric,789,243,18.51780344090467,14.881612416181333,1.60414106534887,0.8267916991088013,0.48760330578512395,0.48732182017543857,-0.02531475771847949,1.0,242,1,0,63,65,59,55,0.49586776859504134,pit_dern
pit_dern,fold_2,2023,Global-Numeric,789,243,18.869455088814025,15.19590639234652,1.6387483798721698,0.8201508128853193,0.48760330578512395,0.48732182017543857,-0.02531475771847949,1.0,242,1,0,63,65,59,55,0.49586776859504134,shuffled_retrieval_control
pit_dern,fold_2,2023,Global-Numeric-News,789,243,20.20382163670778,15.461701547809158,1.6630922014383684,0.7938151205129947,0.4834710743801653,0.48341557017543857,-0.033113308926626096,1.0,242,1,0,62,66,59,55,0.5,encoder_only
pit_dern,fold_2,2023,Global-Numeric-News,789,243,9.054981605134381,7.059837899194169,0.7607817652663826,0.9585843095093435,0.47107438016528924,0.4721765350877193,-0.055601223919663156,1.0,242,1,0,58,70,58,56,0.5206611570247934,standard_retrieval
pit_dern,fold_2,2023,Global-Numeric-News,789,243,7.770273774800763,5.919058134572596,0.6381705575553265,0.9695026289790778,0.45454545454545453,0.4546326754385965,-0.09058578167369417,1.0,242,1,0,58,70,62,52,0.5041322314049587,dual_evidence
pit_dern,fold_2,2023,Global-Numeric-News,789,243,19.832649174731333,15.158806608161584,1.6301667825553021,0.8013213406492652,0.4834710743801653,0.48341557017543857,-0.033113308926626096,1.0,242,1,0,62,66,59,55,0.5,pit_dern
pit_dern,fold_2,2023,Global-Numeric-News,789,243,20.09801088713732,15.378020892601741,1.654074632801355,0.7959691138052503,0.4834710743801653,0.48341557017543857,-0.033113308926626096,1.0,242,1,0,62,66,59,55,0.5,shuffled_retrieval_control
pit_dern,fold_2,2023,Regime-SHAP-Numeric,789,243,20.9618891027707,16.227852078910935,1.7502928526407657,0.7780523251267055,0.5206611570247934,0.5248081140350878,0.05002935949809658,1.0,242,1,0,58,70,46,68,0.5702479338842975,encoder_only
pit_dern,fold_2,2023,Regime-SHAP-Numeric,789,243,8.542379465181275,6.505350549696306,0.7025301159908707,0.9631406662686555,0.5082644628099173,0.5068530701754386,0.013700039033110815,1.0,242,1,0,68,60,59,55,0.47520661157024796,standard_retrieval
pit_dern,fold_2,2023,Regime-SHAP-Numeric,789,243,7.700304037380588,5.830366162016817,0.629137856770401,0.9700494013238238,0.512396694214876,0.5097998903508771,0.01964831510714615,1.0,242,1,0,71,57,61,53,0.45454545454545453,dual_evidence
pit_dern,fold_2,2023,Regime-SHAP-Numeric,789,243,20.46454233611655,15.842330592486736,1.7077782127347272,0.7884593498027765,0.5206611570247934,0.5248081140350878,0.05002935949809658,1.0,242,1,0,58,70,46,68,0.5702479338842975,pit_dern
pit_dern,fold_2,2023,Regime-SHAP-Numeric,789,243,20.777483674732494,16.093688622081565,1.7358077220184283,0.7819401740521064,0.5206611570247934,0.5248081140350878,0.05002935949809658,1.0,242,1,0,58,70,46,68,0.5702479338842975,shuffled_retrieval_control
pit_dern,fold_2,2023,Regime-SHAP-Numeric-News,789,243,26.370310717809286,20.45448433480543,2.2005164364500454,0.6487468272876498,0.5041322314049587,0.5067845394736843,0.013602679689562719,1.0,242,1,0,59,69,51,63,0.5454545454545454,encoder_only
pit_dern,fold_2,2023,Regime-SHAP-Numeric-News,789,243,8.231231795496592,6.574196746315842,0.7084748909291376,0.9657768937806276,0.49586776859504134,0.49513432017543857,-0.009718049070263829,1.0,242,1,0,65,63,59,55,0.48760330578512395,standard_retrieval
pit_dern,fold_2,2023,Regime-SHAP-Numeric-News,789,243,7.374720895722493,5.755696691809978,0.6217291398566521,0.9725285907457699,0.4834710743801653,0.4824561403508772,-0.03504811079752137,1.0,242,1,0,64,64,61,53,0.4834710743801653,dual_evidence
pit_dern,fold_2,2023,Regime-SHAP-Numeric-News,789,243,25.466098053097426,19.86427714200708,2.1371411264919233,0.6724221143317016,0.5041322314049587,0.5067845394736843,0.013602679689562719,1.0,242,1,0,59,69,51,63,0.5454545454545454,pit_dern
pit_dern,fold_2,2023,Regime-SHAP-Numeric-News,789,243,26.108629878847236,20.267976020814018,2.18046149359219,0.6556834287696433,0.5041322314049587,0.5067845394736843,0.013602679689562719,1.0,242,1,0,59,69,51,63,0.5454545454545454,shuffled_retrieval_control
