model,fold,test_year,arm,base_seed,n_test,rmse,mae,mape,r2,direction_accuracy,balanced_accuracy,mcc,direction_coverage,n_direction_evaluated,n_actual_ties,n_predicted_abstentions,direction_tn,direction_fp,direction_fn,direction_tp,predicted_up_share,ablation
pit_dern,fold_2,2023,Global-Numeric,456,243,26.794523805246627,21.863425273068184,2.348247679538344,0.637354871496837,0.512396694214876,0.5237116228070176,0.0513781169810021,1.0,242,1,0,42,86,32,82,0.6942148760330579,encoder_only
pit_dern,fold_2,2023,Global-Numeric,456,243,9.085112816029097,6.9587049339167155,0.7504309126960058,0.9583082225523158,0.4834710743801653,0.4896518640350877,-0.021155780990129592,1.0,242,1,0,49,79,46,68,0.6074380165289256,standard_retrieval
pit_dern,fold_2,2023,Global-Numeric,456,243,7.69033617951995,5.862084985199801,0.632734763432387,0.9701268917918466,0.4793388429752066,0.4857456140350877,-0.029197195351916692,1.0,242,1,0,48,80,46,68,0.6115702479338843,dual_evidence
pit_dern,fold_2,2023,Global-Numeric,456,243,26.04957218995142,21.261400559278986,2.2827248593060916,0.6572393543533492,0.512396694214876,0.5237116228070176,0.0513781169810021,1.0,242,1,0,42,86,32,82,0.6942148760330579,pit_dern
pit_dern,fold_2,2023,Global-Numeric,456,243,26.60643398259657,21.703298094880545,2.3309237500924973,0.6424283299126332,0.512396694214876,0.5237116228070176,0.0513781169810021,1.0,242,1,0,42,86,32,82,0.6942148760330579,shuffled_retrieval_control
pit_dern,fold_2,2023,Global-Numeric-News,456,243,22.200931882425802,17.270079906121076,1.8669711412393069,0.7510385124552624,0.47107438016528924,0.4784128289473684,-0.04459026878857223,1.0,242,1,0,45,83,45,69,0.628099173553719,encoder_only
pit_dern,fold_2,2023,Global-Numeric-News,456,243,9.144064993045546,7.359358699273908,0.7948476549117367,0.9577654014904246,0.44214876033057854,0.4496299342105263,-0.10428436608333908,1.0,242,1,0,41,87,48,66,0.6322314049586777,standard_retrieval
pit_dern,fold_2,2023,Global-Numeric-News,456,243,7.6334596619586685,5.883455772413737,0.6354826512767834,0.9705671314031831,0.45454545454545453,0.46326754385964913,-0.07703164785538784,1.0,242,1,0,40,88,44,70,0.6528925619834711,dual_evidence
pit_dern,fold_2,2023,Global-Numeric-News,456,243,21.42718860713491,16.706059617061086,1.8051083366867278,0.7680896419637816,0.47107438016528924,0.4784128289473684,-0.04459026878857223,1.0,242,1,0,45,83,45,69,0.628099173553719,pit_dern
pit_dern,fold_2,2023,Global-Numeric-News,456,243,21.995736505069637,17.139358097544914,1.8526653926921957,0.7556193708527279,0.47107438016528924,0.4784128289473684,-0.04459026878857223,1.0,242,1,0,45,83,45,69,0.628099173553719,shuffled_retrieval_control
pit_dern,fold_2,2023,Regime-SHAP-Numeric,456,243,23.80483875416354,17.658948987608174,1.9106544215540093,0.7137666392874104,0.5041322314049587,0.5211759868421053,0.05221501992646419,1.0,242,1,0,29,99,21,93,0.7933884297520661,encoder_only
pit_dern,fold_2,2023,Regime-SHAP-Numeric,456,243,9.031581071455328,7.033325444435965,0.7615375723335576,0.9587980917189205,0.512396694214876,0.5193941885964912,0.03988590747753374,1.0,242,1,0,51,77,41,73,0.6198347107438017,standard_retrieval
pit_dern,fold_2,2023,Regime-SHAP-Numeric,456,243,7.5780954689108,5.722060028548852,0.6182568216452401,0.9709925263744777,0.5247933884297521,0.5315926535087719,0.06483938726261554,1.0,242,1,0,53,75,40,74,0.6157024793388429,dual_evidence
pit_dern,fold_2,2023,Regime-SHAP-Numeric,456,243,23.10891543690581,17.200677089831057,1.8605505664493087,0.7302578043106259,0.5041322314049587,0.5211759868421053,0.05221501992646419,1.0,242,1,0,29,99,21,93,0.7933884297520661,pit_dern
pit_dern,fold_2,2023,Regime-SHAP-Numeric,456,243,23.50550587006469,17.53435912680204,1.89716581833067,0.7209198382250015,0.5041322314049587,0.5211759868421053,0.05221501992646419,1.0,242,1,0,29,99,21,93,0.7933884297520661,shuffled_retrieval_control
pit_dern,fold_2,2023,Regime-SHAP-Numeric-News,456,243,23.590556821551118,19.398546796011747,2.084264551300484,0.7188965696367275,0.5041322314049587,0.5197368421052632,0.04672126439004214,1.0,242,1,0,32,96,24,90,0.768595041322314,encoder_only
pit_dern,fold_2,2023,Regime-SHAP-Numeric-News,456,243,9.029783121026618,6.929602572890931,0.7491988879756224,0.9588144945202643,0.5041322314049587,0.5091831140350878,0.018618007947038457,1.0,242,1,0,54,74,46,68,0.5867768595041323,standard_retrieval
pit_dern,fold_2,2023,Regime-SHAP-Numeric-News,456,243,7.696182433621976,5.803166169238882,0.6273736506207043,0.970081454983657,0.512396694214876,0.5189144736842105,0.038742432293889455,1.0,242,1,0,52,76,42,72,0.6115702479338843,dual_evidence
pit_dern,fold_2,2023,Regime-SHAP-Numeric-News,456,243,23.152736773510167,19.066433518164686,2.048314507087489,0.7292338124116537,0.5041322314049587,0.5197368421052632,0.04672126439004214,1.0,242,1,0,32,96,24,90,0.768595041322314,pit_dern
pit_dern,fold_2,2023,Regime-SHAP-Numeric-News,456,243,23.452728914445178,19.28638803250004,2.07222867899823,0.7221716696781706,0.5041322314049587,0.5197368421052632,0.04672126439004214,1.0,242,1,0,32,96,24,90,0.768595041322314,shuffled_retrieval_control
