model,fold,test_year,arm,base_seed,n_test,rmse,mae,mape,r2,direction_accuracy,balanced_accuracy,mcc,direction_coverage,n_direction_evaluated,n_actual_ties,n_predicted_abstentions,direction_tn,direction_fp,direction_fn,direction_tp,predicted_up_share
pit_dern,fold_2,2023,Global-Numeric,456,243,26.04957218995142,21.261400559278986,2.2827248593060916,0.6572393543533492,0.512396694214876,0.5237116228070176,0.0513781169810021,1.0,242,1,0,42,86,32,82,0.6942148760330579
pit_dern,fold_2,2023,Global-Numeric-News,456,243,21.42718860713491,16.706059617061086,1.8051083366867278,0.7680896419637816,0.47107438016528924,0.4784128289473684,-0.04459026878857223,1.0,242,1,0,45,83,45,69,0.628099173553719
pit_dern,fold_2,2023,Regime-SHAP-Numeric,456,243,23.10891543690581,17.200677089831057,1.8605505664493087,0.7302578043106259,0.5041322314049587,0.5211759868421053,0.05221501992646419,1.0,242,1,0,29,99,21,93,0.7933884297520661
pit_dern,fold_2,2023,Regime-SHAP-Numeric-News,456,243,23.152736773510167,19.066433518164686,2.048314507087489,0.7292338124116537,0.5041322314049587,0.5197368421052632,0.04672126439004214,1.0,242,1,0,32,96,24,90,0.768595041322314
