stage,model,feature_set,sequence_window,seed,fold,train_start_year,train_end_year,test_year,n_train,n_test,rmse,mae,mape,r2,direction_accuracy,balanced_accuracy,mcc,direction_coverage,n_direction_evaluated,n_actual_ties,n_predicted_abstentions,direction_tn,direction_fp,direction_fn,direction_tp,predicted_up_share,runtime_seconds
window_selection,lstm,full_ta_vmd,10,42,fold_1,2012,2017,2018,1385,245,27.210801833239998,23.748684155683026,2.0634786758213153,0.599865619243819,0.5306122448979592,0.5287218445954951,0.1526854096299238,1.0,245,0,0,122,1,114,8,0.036734693877551024,5.222819800001162
window_selection,lstm,full_ta_vmd,10,42,fold_2,2012,2018,2019,1630,244,46.18463523546505,44.51686592819246,4.079421335536408,-2.489264061228886,0.47950819672131145,0.5,0.0,1.0,244,0,0,0,127,0,117,1.0,6.947759300004691
window_selection,lstm,full_ta_vmd,10,42,fold_3,2012,2019,2020,1874,243,35.77170185921218,25.945794147943936,3.0157696219558945,0.8401690093079588,0.4628099173553719,0.46391470749043195,-0.07244839418215933,1.0,242,1,0,52,72,58,60,0.5454545454545454,7.647428900003433
window_selection,lstm,full_ta_vmd,10,42,fold_4,2012,2020,2021,2117,240,18.468946175970082,14.05559194902577,1.4674227947954497,0.25626085763317064,0.4708333333333333,0.4965856037906766,-0.014543427024058118,1.0,240,0,0,106,7,120,7,0.058333333333333334,7.630349899998691
