inner_fold,validation_year,seed,variant,observations,balanced_accuracy,direction_accuracy,mcc,binary_crossentropy,brier_score
inner_2020,2020,42,cnn_trend_shap,243,0.5,0.48559670781893005,0.0,4.628400496790873,0.4775013125125509
inner_2020,2020,42,lstm_price_shap,243,0.4724406779661017,0.4609053497942387,-0.09233510707781346,0.7905640272896668,0.29418735784503286
inner_2020,2020,42,simple_average_shap,243,0.5,0.48559670781893005,0.0,0.9772503876916769,0.35732290277167866
inner_2020,2020,42,leader_no_disagreement_shap,243,0.5,0.48559670781893005,0.0,2.4569172650732716,0.4512185635360669
inner_2020,2020,42,pit_tldn_all_features,243,0.4789830508474576,0.4732510288065844,-0.045825771851281644,0.9428432540346482,0.339719309799602
inner_2020,2020,42,pit_tldn,243,0.5,0.48559670781893005,0.0,1.3887398395029429,0.4065290325258042
