stage,model,feature_set,sequence_window,seed,fold,train_start_year,train_end_year,test_year,n_train,n_test,rmse,mae,mape,r2,direction_accuracy,balanced_accuracy,mcc,direction_coverage,n_direction_evaluated,n_actual_ties,n_predicted_abstentions,direction_tn,direction_fp,direction_fn,direction_tp,predicted_up_share,runtime_seconds
window_selection,cnn,full_ta_vmd,5,42,fold_1,2012,2017,2018,1385,245,17.8820732693645,14.320281075200324,1.2838766716220507,0.8271939553157301,0.5142857142857142,0.5153938424630148,0.03665933553260026,1.0,245,0,0,30,93,26,96,0.7714285714285715,4.8505154000013135
window_selection,cnn,full_ta_vmd,5,42,fold_2,2012,2018,2019,1630,244,20.795031253788725,17.82248151502391,1.630913637780749,0.2926115633934271,0.4959016393442623,0.5150750386970859,0.08458283308600123,1.0,244,0,0,6,121,2,115,0.9672131147540983,4.653632100002142
window_selection,cnn,full_ta_vmd,5,42,fold_3,2012,2019,2020,1874,243,53.30847818842015,34.43490040238733,4.207239290213224,0.6450441353690641,0.4669421487603306,0.4663067249863313,-0.06744880941580329,1.0,242,1,0,61,63,66,52,0.47520661157024796,4.782506399998965
window_selection,cnn,full_ta_vmd,5,42,fold_4,2012,2020,2021,2117,240,17.65625780682291,14.285004465977364,1.490048003022737,0.3202742377194817,0.5416666666666666,0.5205908995888788,0.05969036794559178,1.0,240,0,0,18,95,15,112,0.8625,5.2454518000013195
