fold,train_start_year,train_end_year,test_year,n_train,n_test,rmse,mae,mape,r2,direction_accuracy
fold_1,2012,2021,2022,2359,241,34.283155756705476,26.50066582594669,2.685407327703614,-1.3727425138565437,0.46887966804979253
fold_2,2012,2022,2023,2600,243,26.326778905143083,21.051271081677193,2.2767737027884394,0.6499055596688494,0.5267489711934157
fold_3,2012,2023,2024,2843,244,33.53392786558116,25.066004775840753,2.9744948429766183,0.42011846016888754,0.5491803278688525
fold_4,2012,2024,2025,3087,234,29.488095685381246,23.290324119461918,3.0061101576085956,0.6643302831277886,0.5042735042735043
