stage,model,feature_set,sequence_window,seed,fold,train_start_year,train_end_year,test_year,n_train,n_test,rmse,mae,mape,r2,direction_accuracy,runtime_seconds
outer_test,lstm_attention,full_ta_vmd,20,456,fold_2,2012,2022,2023,2600,243,26.762904947849016,21.356987710509287,2.3074788007817504,0.638210244722692,0.5349794238683128,19.29894110001624
outer_test,lstm_attention,full_ta_vmd,20,456,fold_3,2012,2023,2024,2843,244,25.779011164766903,20.78980726453126,2.433315481203639,0.657308808833408,0.4877049180327868,20.46616960002575
outer_test,lstm_attention,full_ta_vmd,20,456,fold_4,2012,2024,2025,3087,234,61.58893363688811,46.38652829244607,6.13731714278249,-0.4642798208030521,0.5299145299145299,22.201067999994848
outer_test,lstm_attention,full_ta_vmd,20,789,fold_1,2012,2021,2022,2359,241,29.36525836335092,23.13409997655149,2.3513909099849517,-0.7408312761446336,0.4688796680497925,19.10043749999022
outer_test,lstm_attention,full_ta_vmd,20,789,fold_2,2012,2022,2023,2600,243,27.75896488943181,21.99770999194173,2.37820416664149,0.6107789707509056,0.51440329218107,19.393185699998867
outer_test,lstm_attention,full_ta_vmd,20,789,fold_3,2012,2023,2024,2843,244,24.15206766646016,19.223046698863403,2.246252071506062,0.6991991456490572,0.4959016393442623,20.34975240001222
outer_test,lstm_attention,full_ta_vmd,20,789,fold_4,2012,2024,2025,3087,234,53.314153205758544,40.60029938903632,5.369347055220805,-0.0972453255100029,0.5384615384615384,22.6031868000282
outer_test,lstm_attention,full_ta_vmd,20,2025,fold_1,2012,2021,2022,2359,241,33.17546656182651,25.753590483487383,2.6096115913186564,-1.221892826260964,0.4730290456431535,18.498183900024745
outer_test,lstm_attention,full_ta_vmd,20,2025,fold_2,2012,2022,2023,2600,243,29.247379541789208,23.7529113965172,2.598049831425416,0.5679204782881611,0.5020576131687243,19.66926309996052
outer_test,lstm_attention,full_ta_vmd,20,2025,fold_3,2012,2023,2024,2843,244,38.20435578466236,29.72434301827777,3.5202863983893247,0.2473445796812315,0.5040983606557377,20.95434810000006
outer_test,lstm_attention,full_ta_vmd,20,2025,fold_4,2012,2024,2025,3087,234,29.65285619790285,23.245381274009365,2.98141457984476,0.6605687910405312,0.4871794871794871,22.41528190003009
outer_test,lstm_cnn_attention,full_ta,20,42,fold_1,2012,2021,2022,2359,241,32.0181887097617,24.949005573023403,2.5332261618793246,-1.0695815694913209,0.4481327800829875,22.85757750004996
outer_test,lstm_cnn_attention,full_ta,20,42,fold_2,2012,2022,2023,2600,243,28.36640906940486,21.952761431113192,2.367431721977078,0.5935580889982358,0.5432098765432098,23.790865499991924
outer_test,lstm_cnn_attention,full_ta,20,42,fold_3,2012,2023,2024,2843,244,35.875312909689875,29.985855443321316,3.541240258059557,0.3363152672317263,0.4918032786885246,24.681279800017364
outer_test,lstm_cnn_attention,full_ta,20,42,fold_4,2012,2024,2025,3087,234,96.64883218570652,73.28400350405622,9.642252853863084,-2.605885478669091,0.5598290598290598,25.893988900003023
outer_test,lstm_cnn_attention,full_ta,20,123,fold_1,2012,2021,2022,2359,241,32.94993096522609,24.690060997108205,2.5043707207908708,-1.1917854839016069,0.4481327800829875,22.695594699995127
outer_test,lstm_cnn_attention,full_ta,20,123,fold_2,2012,2022,2023,2600,243,31.152028601226636,25.034918538552752,2.716978291101128,0.5098122798253688,0.5061728395061729,23.348037499992643
outer_test,lstm_cnn_attention,full_ta,20,123,fold_3,2012,2023,2024,2843,244,62.322578309921006,53.84784359478562,6.385035884240027,-1.002909174257006,0.4918032786885246,25.212883099971805
outer_test,lstm_cnn_attention,full_ta,20,123,fold_4,2012,2024,2025,3087,234,54.31193280074105,42.07687798185229,5.521460293805512,-0.1386997483525403,0.5299145299145299,26.852418399997987
outer_test,lstm_cnn_attention,full_ta,20,456,fold_1,2012,2021,2022,2359,241,33.407538519632524,26.295608065632862,2.669122977548713,-1.2530871149136038,0.4273858921161825,22.91101039998466
outer_test,lstm_cnn_attention,full_ta,20,456,fold_2,2012,2022,2023,2600,243,29.85238590327749,23.83701530939268,2.593712179846719,0.5498597416395834,0.4732510288065844,25.147272199974395
outer_test,lstm_cnn_attention,full_ta,20,456,fold_3,2012,2023,2024,2843,244,36.18382652610271,28.68418874295034,3.408473237929182,0.3248513289375326,0.5327868852459017,26.427280200005043
outer_test,lstm_cnn_attention,full_ta,20,456,fold_4,2012,2024,2025,3087,234,65.08137249874838,48.69973244832115,6.448110309244989,-0.6350540525740012,0.5213675213675214,27.910921300004706
outer_test,lstm_cnn_attention,full_ta,20,789,fold_1,2012,2021,2022,2359,241,34.339212098116384,25.48473486894393,2.58436500747637,-1.3805081936195327,0.4605809128630705,25.318305400025565
outer_test,lstm_cnn_attention,full_ta,20,789,fold_2,2012,2022,2023,2600,243,28.46742065742994,22.985527414117826,2.486061119339016,0.5906582900886841,0.4979423868312757,25.705462599988092
outer_test,lstm_cnn_attention,full_ta,20,789,fold_3,2012,2023,2024,2843,244,59.55287236310294,53.427036266698245,6.285752565296826,-0.8288406168898061,0.4795081967213114,27.28898480004864
outer_test,lstm_cnn_attention,full_ta,20,789,fold_4,2012,2024,2025,3087,234,85.91254164691861,65.96982372394997,8.618795502603303,-1.8492584368318603,0.5427350427350427,27.03492039995035
outer_test,lstm_cnn_attention,full_ta,20,2025,fold_1,2012,2021,2022,2359,241,39.584224198170766,30.97090573813409,3.1356924481334767,-2.1632484484669474,0.4605809128630705,23.131481899996288
outer_test,lstm_cnn_attention,full_ta,20,2025,fold_2,2012,2022,2023,2600,243,29.34000361348524,23.70660712950515,2.569609870529063,0.5651794234111105,0.4979423868312757,24.033829600026365
outer_test,lstm_cnn_attention,full_ta,20,2025,fold_3,2012,2023,2024,2843,244,35.14889074776944,27.784838334302464,3.263845628650477,0.3629204281585524,0.5,26.076362899970263
outer_test,lstm_cnn_attention,full_ta,20,2025,fold_4,2012,2024,2025,3087,234,57.77969633216006,45.87060607511777,6.019226937303951,-0.2887516018277114,0.5299145299145299,27.408431400021072
outer_test,lstm_cnn_attention,full_ta_vmd,20,42,fold_1,2012,2021,2022,2359,241,29.761908460927383,23.307791418099303,2.370895089052504,-0.7881773164270542,0.4771784232365145,23.725567999994382
outer_test,lstm_cnn_attention,full_ta_vmd,20,42,fold_2,2012,2022,2023,2600,243,29.88451199602944,23.92558599562312,2.594117260793792,0.5488903699396037,0.4938271604938271,24.76715849997709
outer_test,lstm_cnn_attention,full_ta_vmd,20,42,fold_3,2012,2023,2024,2843,244,38.98619298641359,32.3938635224202,3.833910398743149,0.2162237697068215,0.5327868852459017,27.308851800044067
outer_test,lstm_cnn_attention,full_ta_vmd,20,42,fold_4,2012,2024,2025,3087,234,65.07600500267756,50.29705119289906,6.609474863089691,-0.634784366058011,0.5299145299145299,28.833750699996017
outer_test,lstm_cnn_attention,full_ta_vmd,20,123,fold_1,2012,2021,2022,2359,241,28.84072794814816,22.16466788400753,2.2515251489704524,-0.6791962822694435,0.4730290456431535,23.71162150002783
outer_test,lstm_cnn_attention,full_ta_vmd,20,123,fold_2,2012,2022,2023,2600,243,30.28774061613868,24.51255266399541,2.658150779898861,0.536634690830484,0.4979423868312757,25.143887499987613
outer_test,lstm_cnn_attention,full_ta_vmd,20,123,fold_3,2012,2023,2024,2843,244,38.146336370467125,31.558430016705277,3.741249516103041,0.249628898670029,0.5491803278688525,27.049506500014104
outer_test,lstm_cnn_attention,full_ta_vmd,20,123,fold_4,2012,2024,2025,3087,234,91.10154682376329,72.91542825779348,9.508577879095713,-2.2038355052637986,0.5256410256410257,28.31472899997607
outer_test,lstm_cnn_attention,full_ta_vmd,20,456,fold_1,2012,2021,2022,2359,241,32.94842279729344,25.685195915055964,2.604774852004881,-1.1915848458526317,0.4439834024896265,24.2656589000253
outer_test,lstm_cnn_attention,full_ta_vmd,20,456,fold_2,2012,2022,2023,2600,243,29.05105903764519,23.36624732643489,2.5380973742924766,0.5737016030953581,0.4773662551440329,25.57309909997275
outer_test,lstm_cnn_attention,full_ta_vmd,20,456,fold_3,2012,2023,2024,2843,244,37.78357430212267,30.0248746758602,3.553431966423062,0.2638327196598203,0.5081967213114754,26.90973929996835
outer_test,lstm_cnn_attention,full_ta_vmd,20,456,fold_4,2012,2024,2025,3087,234,89.35567248614502,68.07880558549851,8.985060905015887,-2.08221523885621,0.5341880341880342,28.60763510002289
outer_test,lstm_cnn_attention,full_ta_vmd,20,789,fold_1,2012,2021,2022,2359,241,29.75463336055341,22.961372095163437,2.33196801468689,-0.787303207195913,0.4647302904564315,24.597373600001447
outer_test,lstm_cnn_attention,full_ta_vmd,20,789,fold_2,2012,2022,2023,2600,243,28.79640359295625,22.915540646172364,2.4797974881028475,0.581142530061626,0.48559670781893,25.001053100044373
outer_test,lstm_cnn_attention,full_ta_vmd,20,789,fold_3,2012,2023,2024,2843,244,31.39566302821781,25.04391731383373,2.944187298662325,0.49171212473938,0.5163934426229508,28.00844569999026
outer_test,lstm_cnn_attention,full_ta_vmd,20,789,fold_4,2012,2024,2025,3087,234,99.19560290640132,75.97387700201102,9.996873716218566,-2.798424957502668,0.5598290598290598,28.55601309996564
outer_test,lstm_cnn_attention,full_ta_vmd,20,2025,fold_1,2012,2021,2022,2359,241,35.03874814718057,27.08750390579096,2.744440431139548,-1.4784844080291504,0.4647302904564315,23.87890499999048
outer_test,lstm_cnn_attention,full_ta_vmd,20,2025,fold_2,2012,2022,2023,2600,243,28.902080613061774,23.293458523593333,2.52501785502096,0.5780626434772628,0.4979423868312757,24.437648500024807
outer_test,lstm_cnn_attention,full_ta_vmd,20,2025,fold_3,2012,2023,2024,2843,244,39.0114261297711,31.948657973574853,3.767990093978933,0.2152088699861734,0.5081967213114754,27.773013199970592
outer_test,lstm_cnn_attention,full_ta_vmd,20,2025,fold_4,2012,2024,2025,3087,234,35.65708312610257,27.29589906156575,3.581271080393664,0.5091934668541302,0.5085470085470085,28.602915099996608
