fold,train_start_year,train_end_year,test_year,n_train,n_test,rmse,mae,mape,r2,direction_accuracy,runtime_seconds
fold_1,2012,2021,2022,2359,241,12.340595788931523,9.435126038329722,0.9632439233989513,0.6925593546613024,0.5103734439834025,8.650429900037125
fold_2,2012,2022,2023,2600,243,13.036465880900213,10.681003321011865,1.1491830165576542,0.9141560868907127,0.4732510288065844,8.61909230001038
fold_3,2012,2023,2024,2843,244,10.659171545965982,8.521346590216046,0.9913725059873276,0.9414108314007712,0.46311475409836067,9.054178799968213
fold_4,2012,2024,2025,3087,234,14.005020300222377,11.343325078456825,1.4300043614223281,0.9242842561420685,0.5213675213675214,9.61637940001674
