model,fold,test_year,arm,base_seed,n_test,rmse,mae,mape,r2,direction_accuracy,balanced_accuracy,mcc,direction_coverage,n_direction_evaluated,n_actual_ties,n_predicted_abstentions,direction_tn,direction_fp,direction_fn,direction_tp,predicted_up_share,ablation
pit_dern,fold_3,2024,Global-Numeric,42,244,24.355661692103336,19.671929383755774,2.285905537658194,0.6941064654214868,0.4959016393442623,0.5022881755165219,0.004811876662220753,1.0,244,0,0,44,83,40,77,0.6557377049180327,encoder_only
pit_dern,fold_3,2024,Global-Numeric,42,244,8.276789741576009,6.3238197967688,0.7296330420837419,0.9646740152215982,0.5327868852459017,0.535365771586244,0.07121242125891424,1.0,244,0,0,60,67,47,70,0.5614754098360656,standard_retrieval
pit_dern,fold_3,2024,Global-Numeric,42,244,6.834637457499082,4.98876097271615,0.5752718468268231,0.9759119637142424,0.5286885245901639,0.5317652601117168,0.06417952750488345,1.0,244,0,0,58,69,46,71,0.5737704918032787,dual_evidence
pit_dern,fold_3,2024,Global-Numeric,42,244,23.96708882299414,19.358892459800273,2.24918701925898,0.7037891225229974,0.4959016393442623,0.5022881755165219,0.004811876662220753,1.0,244,0,0,44,83,40,77,0.6557377049180327,pit_dern
pit_dern,fold_3,2024,Global-Numeric,42,244,24.204394325750368,19.549000515446185,2.271524784698238,0.6978943335989429,0.4959016393442623,0.5022881755165219,0.004811876662220753,1.0,244,0,0,44,83,40,77,0.6557377049180327,shuffled_retrieval_control
pit_dern,fold_3,2024,Global-Numeric-News,42,244,21.994635446893454,17.429176821112783,2.016776912391987,0.7505382480230292,0.47950819672131145,0.4814926980281311,-0.037163718035190876,1.0,244,0,0,55,72,55,62,0.5491803278688525,encoder_only
pit_dern,fold_3,2024,Global-Numeric-News,42,244,8.614965140459205,6.776765846081751,0.7844907573991575,0.9617283240472753,0.46311475409836067,0.46574466653206814,-0.0690494956588807,1.0,244,0,0,51,76,55,62,0.5655737704918032,standard_retrieval
pit_dern,fold_3,2024,Global-Numeric-News,42,244,6.9359879999689396,5.206595378401731,0.6015214109649627,0.9751922659133424,0.47540983606557374,0.4782286829530924,-0.04393467717835871,1.0,244,0,0,52,75,53,64,0.569672131147541,dual_evidence
pit_dern,fold_3,2024,Global-Numeric-News,42,244,21.21886742786334,16.881326637048765,1.952665836991564,0.76782533333674,0.47950819672131145,0.4814926980281311,-0.037163718035190876,1.0,244,0,0,55,72,55,62,0.5491803278688525,pit_dern
pit_dern,fold_3,2024,Global-Numeric-News,42,244,21.82672956623987,17.30246842045002,2.0020404809883834,0.7543324656758932,0.47950819672131145,0.4814926980281311,-0.037163718035190876,1.0,244,0,0,55,72,55,62,0.5491803278688525,shuffled_retrieval_control
pit_dern,fold_3,2024,Regime-SHAP-Numeric,42,244,22.051716628479774,15.92283964441021,1.8450152143116068,0.7492417456014537,0.5204918032786885,0.5275927047580591,0.058728937456396964,1.0,244,0,0,45,82,35,82,0.6721311475409836,encoder_only
pit_dern,fold_3,2024,Regime-SHAP-Numeric,42,244,8.074324990647032,6.2095174585246795,0.7174919025154785,0.9663811476858802,0.5286885245901639,0.533784238508648,0.06965033567425916,1.0,244,0,0,52,75,40,77,0.6229508196721312,standard_retrieval
pit_dern,fold_3,2024,Regime-SHAP-Numeric,42,244,6.812152514328886,5.077964552357172,0.5857402558671533,0.9760701951372523,0.5204918032786885,0.526246719160105,0.054613017887122875,1.0,244,0,0,49,78,39,78,0.639344262295082,dual_evidence
pit_dern,fold_3,2024,Regime-SHAP-Numeric,42,244,21.56549252612904,15.70045159053462,1.8189239435855697,0.7601779039249633,0.5204918032786885,0.5275927047580591,0.058728937456396964,1.0,244,0,0,45,82,35,82,0.6721311475409836,pit_dern
pit_dern,fold_3,2024,Regime-SHAP-Numeric,42,244,21.832845268487258,15.835230372255765,1.8346752258337187,0.7541947776202901,0.5204918032786885,0.5275927047580591,0.058728937456396964,1.0,244,0,0,45,82,35,82,0.6721311475409836,shuffled_retrieval_control
pit_dern,fold_3,2024,Regime-SHAP-Numeric-News,42,244,22.340847871023666,18.174958364952268,2.1094714620769217,0.7426229999998499,0.5081967213114754,0.5134262063395922,0.02774033444662142,1.0,244,0,0,49,78,42,75,0.6270491803278688,encoder_only
pit_dern,fold_3,2024,Regime-SHAP-Numeric-News,42,244,8.649023265729165,6.686194413403263,0.7714366414968755,0.9614251218766373,0.48360655737704916,0.4877851806985665,-0.02493832607654078,1.0,244,0,0,49,78,48,69,0.6024590163934426,standard_retrieval
pit_dern,fold_3,2024,Regime-SHAP-Numeric-News,42,244,6.900776066860382,5.149854942643958,0.5932139380005059,0.9754435094139273,0.4713114754098361,0.4759741570765193,-0.04932804051638944,1.0,244,0,0,46,81,48,69,0.6147540983606558,dual_evidence
pit_dern,fold_3,2024,Regime-SHAP-Numeric-News,42,244,21.88099205128533,17.815723035293754,2.0673692641418175,0.7531094605441288,0.5081967213114754,0.5134262063395922,0.02774033444662142,1.0,244,0,0,49,78,42,75,0.6270491803278688,pit_dern
pit_dern,fold_3,2024,Regime-SHAP-Numeric-News,42,244,22.17488253444136,18.046776291851312,2.0945036479730255,0.746432792534909,0.5081967213114754,0.5134262063395922,0.02774033444662142,1.0,244,0,0,49,78,42,75,0.6270491803278688,shuffled_retrieval_control
