model,fold,test_year,arm,base_seed,n_test,rmse,mae,mape,r2,direction_accuracy,balanced_accuracy,mcc,direction_coverage,n_direction_evaluated,n_actual_ties,n_predicted_abstentions,direction_tn,direction_fp,direction_fn,direction_tp,predicted_up_share
pit_dern,fold_3,2024,Global-Numeric,42,244,23.96708882299414,19.358892459800273,2.24918701925898,0.7037891225229974,0.4959016393442623,0.5022881755165219,0.004811876662220753,1.0,244,0,0,44,83,40,77,0.6557377049180327
pit_dern,fold_3,2024,Global-Numeric-News,42,244,21.21886742786334,16.881326637048765,1.952665836991564,0.76782533333674,0.47950819672131145,0.4814926980281311,-0.037163718035190876,1.0,244,0,0,55,72,55,62,0.5491803278688525
pit_dern,fold_3,2024,Regime-SHAP-Numeric,42,244,21.56549252612904,15.70045159053462,1.8189239435855697,0.7601779039249633,0.5204918032786885,0.5275927047580591,0.058728937456396964,1.0,244,0,0,45,82,35,82,0.6721311475409836
pit_dern,fold_3,2024,Regime-SHAP-Numeric-News,42,244,21.88099205128533,17.815723035293754,2.0673692641418175,0.7531094605441288,0.5081967213114754,0.5134262063395922,0.02774033444662142,1.0,244,0,0,49,78,42,75,0.6270491803278688
