fit_id,scope,regime,seed,features,feature_hash,training_sequences,fit_seconds,inference_seconds,trainable_parameters,arm_reference_count
8702158798139e08,global,global,123,122,279538b1cd564a4b06ef037ac3e334f8324b5edbc753e8ed9f34910dc00e60b7,2580,19.209730299990042,0.7257504000008339,10737,3
50f96243bc475446,global,bull,288347036,122,279538b1cd564a4b06ef037ac3e334f8324b5edbc753e8ed9f34910dc00e60b7,2580,19.722137599994312,0.7357875000016065,10737,1
93aa1e9ed6cba158,global,sideway,2046851630,122,279538b1cd564a4b06ef037ac3e334f8324b5edbc753e8ed9f34910dc00e60b7,2580,20.146717299998272,0.7261791000055382,10737,1
6861dc9fa391bcbe,global,bear,235231008,122,279538b1cd564a4b06ef037ac3e334f8324b5edbc753e8ed9f34910dc00e60b7,2580,19.606631300004665,0.7312041999975918,10737,1
14b06c5bd1a6680c,regime,bull,288347036,122,279538b1cd564a4b06ef037ac3e334f8324b5edbc753e8ed9f34910dc00e60b7,977,10.582583200011868,0.6981627999921329,10737,1
48874a45b251646c,regime,sideway,2046851630,122,279538b1cd564a4b06ef037ac3e334f8324b5edbc753e8ed9f34910dc00e60b7,906,10.851218900003005,0.8543452000012621,10737,3
1e8371ab8eec9487,regime,bear,235231008,122,279538b1cd564a4b06ef037ac3e334f8324b5edbc753e8ed9f34910dc00e60b7,697,8.6851125999965,0.8118104000022868,10737,1
d47132bd6593af86,regime,bull,288347036,30,834d1e1f08392962409a468e4fdae8502fe8638e073183aebbdba5131f23b9c5,977,11.00236009999935,0.7850389999948675,4849,1
811180e142e3501c,regime,bear,235231008,80,3034bb44ef0fa18ea49b08e084cf6672fd5fcb2627e8c5fb230ab20b267caba1,697,8.455480499993428,0.824439899995923,8049,1
6c191bd41bb3200e,regime,bull,288347036,30,a1b9f7ead332a02910a8d37cb3752a111385bcc0b64732a2fe41aa1b2ee40373,977,11.016623900010018,0.8336483000020962,4849,1
009f5d323f855d57,regime,bear,235231008,80,2d219eb3b9d856056e5f2c4cf90b12cdae9574f9a997f641ca3098c3d3f5527d,697,8.750151899992488,0.8272882000019308,8049,1
