fold,rmse_mean,rmse_std,mae_mean,mae_std,mape_mean,mape_std,r2_mean,r2_std,direction_accuracy_mean,direction_accuracy_std
fold_1,42.289995360364394,10.409425822488851,37.03301114936289,9.869842510357092,3.7316212830273043,0.9896741984649104,-2.7854724667774597,1.6973722339491966,0.4721991701244813,0.009462036722814426
fold_2,29.27167174657049,3.7580637626002655,22.986832720815414,3.1939200918686748,2.510183502351812,0.36151744320633816,0.561495427302304,0.11677133679849348,0.4995884773662551,0.015831591820305666
fold_3,34.11807667860342,1.734510464819454,29.604800458556344,1.7948934200493387,3.4634168879889358,0.21914288529515036,0.39849872679604054,0.060499903405560954,0.5049180327868852,0.007883354123635802
fold_4,81.02472006166279,12.716538930791943,65.55936676988034,10.247030193057062,8.581696496618012,1.3340119606012224,-1.5842150456809168,0.7845241198089281,0.5017094017094017,0.007150940397727116
