model,fold,test_year,base_seed,arm,window,models_in_arm,conceptual_fit_seconds,conceptual_inference_seconds,conceptual_trainable_parameters,n_test,rmse,mae,mape,r2,direction_accuracy,balanced_accuracy,mcc,direction_coverage,n_direction_evaluated,n_actual_ties,n_predicted_abstentions,direction_tn,direction_fp,direction_fn,direction_tp,predicted_up_share
lstm,fold_2,2023,789,Global-Numeric,5,1,3.8479432000021916,0.36900880000030156,9041,243,17.248961707956784,13.852704077821718,1.48399227609406,0.8497149854362929,0.5578512396694215,0.5407757675438596,0.10130079563036945,1.0,242,1,0,107,21,86,28,0.2024793388429752
lstm,fold_2,2023,789,Global-Numeric-News,5,1,3.6623294000019087,0.35128509999776725,9553,243,24.136252577809252,19.70898445543931,2.0882633325125823,0.7057412095457993,0.5371900826446281,0.5193256578947368,0.04917164550352477,1.0,242,1,0,106,22,90,24,0.19008264462809918
lstm,fold_2,2023,789,Regime-SHAP-Numeric,5,3,8.359910699989996,1.0454858000011882,18547,243,16.341901303469047,12.879187706085872,1.3911708701186025,0.8651052871082201,0.5495867768595041,0.5492735745614035,0.09839554580891485,1.0,242,1,0,71,57,52,62,0.49173553719008267
lstm,fold_2,2023,789,Regime-SHAP-Numeric-News,5,3,8.307055400000536,1.022010999993654,20083,243,18.453601205397085,14.476563188961011,1.5688721075828331,0.8279906623350044,0.5082644628099173,0.5087719298245614,0.017516870463895832,1.0,242,1,0,64,64,55,59,0.5082644628099173
