fold,train_start_year,train_end_year,test_year,n_train,n_test,rmse,mae,mape,r2,direction_accuracy
fold_1,2012,2021,2022,2419,241,6.789210472372641,5.168257261410793,0.5258564405453436,0.9069476012325237,0.004149377593360996
fold_2,2012,2022,2023,2660,243,7.319332313428816,5.522551440329219,0.5964240642943149,0.9729396946667813,0.00411522633744856
fold_3,2012,2023,2024,2903,244,6.565448276056539,4.870696721311477,0.5616550824378086,0.9777720607930805,0.0
fold_4,2012,2024,2025,3147,234,9.47105532075961,7.3308547008547045,0.9299875261374188,0.9653729531355612,0.0
