fold,train_start_year,train_end_year,test_year,n_train,n_test,rmse,mae,mape,r2,direction_accuracy
fold_1,2012,2021,2022,2359,241,12.969081364965064,10.349021556604942,1.0508263007369116,0.6604470889596452,0.5269709543568465
fold_2,2012,2022,2023,2600,243,15.520464540330979,12.201762054682764,1.3244169266458519,0.878325605577334,0.551440329218107
fold_3,2012,2023,2024,2843,244,15.707203647263697,13.0670976252048,1.5289214338546462,0.8727762534153938,0.47950819672131145
fold_4,2012,2024,2025,3087,234,26.423441653078328,22.46924973777546,2.865679043485327,0.7304759799634277,0.5085470085470085
