model,fold,test_year,base_seed,arm,window,n_test,fit_seconds,inference_seconds,rmse,mae,mape,r2,direction_accuracy,balanced_accuracy,mcc,direction_coverage,n_direction_evaluated,n_actual_ties,n_predicted_abstentions,direction_tn,direction_fp,direction_fn,direction_tp,predicted_up_share
cnn,fold_3,2024,123,News-Only,20,244,3.9120697999969707,0.2572647000051802,79.35381041296806,68.79668650798621,8.075440544427472,-2.2471773051324777,0.5532786885245902,0.5621172353455818,0.13721868756861508,1.0,244,0,0,44,83,26,91,0.7131147540983607
cnn,fold_3,2024,123,Global-Numeric-Shuffled-News,20,244,5.685985099997197,0.24113750000105938,20.825623294326977,17.096769602508815,1.9973400339268632,0.7763512636905165,0.5286885245901639,0.533784238508648,0.06965033567425916,1.0,244,0,0,52,75,40,77,0.6229508196721312
cnn,fold_3,2024,123,Global-Numeric-Lagged-News,20,244,5.311141899997892,0.26636770000186516,23.962175378517717,20.19028605745952,2.369650676348483,0.7039105612613129,0.5040983606557377,0.5128541624604617,0.028395199702714497,1.0,244,0,0,38,89,32,85,0.7131147540983607
cnn,fold_3,2024,123,Global-Numeric-Random-Features,20,244,6.1643882999997,0.24271969999972498,26.009766209089676,21.366392155480177,2.533615555827328,0.6511463037045142,0.5204918032786885,0.5319671579514099,0.07694052290617677,1.0,244,0,0,32,95,22,95,0.7786885245901639
