fold,train_start_year,train_end_year,test_year,n_train,n_test,rmse,mae,mape,r2,direction_accuracy
fold_1,2012,2021,2022,2359,241,18.969859562592685,14.91211709394495,1.5172269739261446,0.27353071065430135,0.4854771784232365
fold_2,2012,2022,2023,2600,243,21.166240761543186,17.060697597044484,1.8136788868781764,0.7737038187680564,0.551440329218107
fold_3,2012,2023,2024,2843,244,36.81981737901935,31.762324221368722,3.767566470401336,0.3009090305278701,0.5122950819672131
fold_4,2012,2024,2025,3087,234,22.415200493646584,17.76590433713719,2.2865726301167317,0.8060436674532097,0.49145299145299143
