fold,train_start_year,train_end_year,test_year,n_train,n_test,rmse,mae,mape,r2,direction_accuracy
fold_1,2012,2021,2022,2359,241,11.80877007592215,9.333192190906317,0.9480934117356399,0.7184870604778466,0.5601659751037344
fold_2,2012,2022,2023,2600,243,16.099080734023488,12.661343992649291,1.3772184072127795,0.8690842439389963,0.551440329218107
fold_3,2012,2023,2024,2843,244,13.02017608599137,10.751984409699698,1.2558851216476332,0.9125813395586163,0.48360655737704916
fold_4,2012,2024,2025,3087,234,26.59892576699516,22.987880002160257,2.925480159027894,0.7268841511501174,0.5085470085470085
