model,fold,test_year,base_seed,arm,window,models_in_arm,unique_fits_executed_when_reached,identical_fits_reused_when_reached,conceptual_fit_seconds,conceptual_inference_seconds,conceptual_trainable_parameters,n_test,rmse,mae,mape,r2,direction_accuracy,balanced_accuracy,mcc,direction_coverage,n_direction_evaluated,n_actual_ties,n_predicted_abstentions,direction_tn,direction_fp,direction_fn,direction_tp,predicted_up_share
cnn,fold_3,2024,789,Global-All,20,1,1,0,6.4385273999942,0.22495629999320954,12017,244,22.369278816520318,18.721641511448123,2.2008757114527238,0.7419675076384509,0.5081967213114754,0.524867083922202,0.08503340936159054,1.0,244,0,0,15,112,8,109,0.9057377049180327
cnn,fold_3,2024,789,Global3-All,20,3,3,0,19.023282099995413,0.676943400001619,36051,244,24.157998762963267,20.156109486499144,2.374431648561516,0.6990513903528361,0.5040983606557377,0.5205935796486978,0.06909389402319879,1.0,244,0,0,15,112,9,108,0.9016393442622951
cnn,fold_3,2024,789,Global-SHAP,20,1,0,1,6.4385273999942,0.22495629999320954,12017,244,22.369278816520318,18.721641511448123,2.2008757114527238,0.7419675076384509,0.5081967213114754,0.524867083922202,0.08503340936159054,1.0,244,0,0,15,112,8,109,0.9057377049180327
cnn,fold_3,2024,789,Global-Spearman,20,1,0,1,6.4385273999942,0.22495629999320954,12017,244,22.369278816520318,18.721641511448123,2.2008757114527238,0.7419675076384509,0.5081967213114754,0.524867083922202,0.08503340936159054,1.0,244,0,0,15,112,8,109,0.9057377049180327
cnn,fold_3,2024,789,Regime-All,20,3,3,0,11.03651040000841,0.6741643999994267,36051,244,17.132674517525896,14.549546643603069,1.697284336137763,0.8486366397125541,0.4959016393442623,0.5096910963052695,0.02615487308809431,1.0,244,0,0,22,105,18,99,0.8360655737704918
cnn,fold_3,2024,789,Regime-SHAP,20,3,2,1,10.720378800004255,0.6542498999915551,23187,244,20.790426363997817,17.720677000342842,2.061537186250098,0.777106592541284,0.4959016393442623,0.5066626287098728,0.015638674125179258,1.0,244,0,0,31,96,27,90,0.7622950819672131
cnn,fold_3,2024,789,Regime-Spearman,20,3,2,1,10.823604799996247,0.6916565999999875,23187,244,27.316772121970086,22.08236307735326,2.512297570721014,0.6152052027163746,0.4959016393442623,0.4999327007201023,-0.00013716576771461003,1.0,244,0,0,51,76,47,70,0.5983606557377049
