stage,model,feature_set,sequence_window,seed,fold,train_start_year,train_end_year,test_year,n_train,n_test,rmse,mae,mape,r2,direction_accuracy,runtime_seconds
window_selection,lstm_cnn_attention,full_ta,5,42,fold_1,2012,2017,2018,1386,245,35.31075655795511,30.53509709395681,2.6589683171824867,0.3261903363034476,0.5265306122448979,14.471679500013124
window_selection,lstm_cnn_attention,full_ta,5,42,fold_2,2012,2018,2019,1631,244,42.3898710035343,39.600590861762015,3.633346886412461,-1.9394291140169813,0.47950819672131145,16.315071300021373
window_selection,lstm_cnn_attention,full_ta,5,42,fold_3,2012,2019,2020,1875,243,52.05271890574149,35.08918704527271,4.216700179864461,0.6615701784294963,0.49382716049382713,16.22141019999981
window_selection,lstm_cnn_attention,full_ta,5,42,fold_4,2012,2020,2021,2118,241,26.645564992820784,21.353080168522233,2.2254351346684196,-0.5320142493022122,0.44398340248962653,18.069426800007932
