stage,model,feature_set,sequence_window,seed,fold,train_start_year,train_end_year,test_year,n_train,n_test,rmse,mae,mape,r2,direction_accuracy,runtime_seconds
window_selection,lstm_attention,full_ta,10,42,fold_1,2012,2017,2018,1386,245,38.901609768833474,33.12079085575804,2.889955212051781,0.18217885365204278,0.5306122448979592,11.400101600040216
window_selection,lstm_attention,full_ta,10,42,fold_2,2012,2018,2019,1631,244,47.62856833013834,43.49572860185959,3.9936122717152243,-2.710853898506366,0.47950819672131145,12.729438699956518
window_selection,lstm_attention,full_ta,10,42,fold_3,2012,2019,2020,1875,243,62.830202978172004,47.13267576505273,5.55655270164866,0.5069184960329443,0.4691358024691358,14.212436800007708
window_selection,lstm_attention,full_ta,10,42,fold_4,2012,2020,2021,2118,241,36.946664196640526,27.326281390031824,2.8444724518045734,-1.9455296889800366,0.4979253112033195,14.73528989998158
