fold,train_start_year,train_end_year,test_year,n_train,n_test,rmse,mae,mape,r2,direction_accuracy,runtime_seconds
fold_1,2012,2021,2022,2359,241,11.535804501852272,9.165974385847202,0.9342624189470403,0.73135126304848,0.5809128630705395,14.264528800034896
fold_2,2012,2022,2023,2600,243,17.70209136925333,14.41126474048867,1.5649473463761463,0.8417153072080228,0.5473251028806584,14.236037500028033
fold_3,2012,2023,2024,2843,244,21.911155577657716,18.158500821561134,2.1240427832780124,0.752428301089813,0.47540983606557374,14.183782700041775
fold_4,2012,2024,2025,3087,234,17.29134052052209,13.791016780441113,1.7444315302926818,0.8845813381039375,0.5299145299145299,15.565477299969643
