fold,train_start_year,train_end_year,test_year,n_train,n_test,rmse,mae,mape,r2,direction_accuracy
fold_1,2012,2021,2022,2359,241,7.577485187166206,5.940885409913127,0.6046700743548965,0.8840851118814008,0.5062240663900415
fold_2,2012,2022,2023,2600,243,8.628897756496174,6.704669706870498,0.7261901599209094,0.9623902533618283,0.51440329218107
fold_3,2012,2023,2024,2843,244,8.547372180216618,6.82392677182057,0.7935415696929796,0.9623265266969717,0.4672131147540984
fold_4,2012,2024,2025,3087,234,26.463390108044432,19.478965417584803,2.5500546553775476,0.7296604005661795,0.5384615384615384
