inner_fold,validation_year,seed,variant,observations,balanced_accuracy,direction_accuracy,mcc,binary_crossentropy,brier_score
inner_2021,2021,456,cnn_trend_shap,240,0.43826214201100966,0.4375,-0.12333399467752627,0.7061783718852495,0.2564811130402804
inner_2021,2021,456,lstm_price_shap,240,0.5439342206118041,0.5333333333333333,0.09395823274559198,0.6887073949024829,0.24777808695156717
inner_2021,2021,456,simple_average_shap,240,0.5178733189324786,0.5083333333333333,0.037734205587907826,0.6952333748204762,0.2510355218689914
inner_2021,2021,456,leader_no_disagreement_shap,240,0.5156086683854784,0.5291666666666667,0.03523632531312172,0.6953713158557353,0.25109027790865485
inner_2021,2021,456,pit_tldn_all_features,240,0.5000696815552923,0.4791666666666667,0.0001994875721168544,0.7017655244313479,0.2543164563301824
inner_2021,2021,456,pit_tldn,240,0.5499616751445893,0.5541666666666667,0.10089472013961807,0.6906175966528068,0.2487397967792198
