inner_fold,validation_year,seed,variant,aligned_balanced_accuracy,placebo_balanced_accuracy,aligned_gate_mean,aligned_gate_median,placebo_gate_mean,placebo_gate_median,final_epoch_gate_target_rate
inner_2021,2021,789,random_control_fcg,0.5335168280956031,0.5059577729774928,0.4591968357563019,0.4687436819076538,0.49720630049705505,0.4999764561653137,0.382916659116745
inner_2021,2021,789,matched_control_fcg,0.5246672705734792,0.5079436973033238,0.46376335620880127,0.471865177154541,0.48511967062950134,0.4862566888332367,0.39666664600372314
