model,fold,test_year,base_seed,arm,window,n_test,fit_seconds,inference_seconds,rmse,mae,mape,r2,direction_accuracy,balanced_accuracy,mcc,direction_coverage,n_direction_evaluated,n_actual_ties,n_predicted_abstentions,direction_tn,direction_fp,direction_fn,direction_tp,predicted_up_share
lstm_attention,fold_2,2023,2025,News-Only,10,243,5.865618499999982,0.5037717999948654,45.96368752445512,36.387077632848126,3.990839761512278,-0.06713530583204275,0.5413223140495868,0.5429002192982456,0.08576224434727371,1.0,242,1,0,66,62,49,65,0.5247933884297521
lstm_attention,fold_2,2023,2025,Global-Numeric-Shuffled-News,10,243,6.190706099994713,0.46142439999675844,24.25108985819781,19.288600990654494,2.0841211394997816,0.7029344550265519,0.5371900826446281,0.5500274122807017,0.1111133815438885,1.0,242,1,0,42,86,26,88,0.71900826446281
lstm_attention,fold_2,2023,2025,Global-Numeric-Lagged-News,10,243,5.77917609999713,0.4980735999997705,27.03566252468554,21.567137767424782,2.333764696743201,0.6307982125331151,0.5371900826446281,0.5524259868421053,0.12260582727133527,1.0,242,1,0,37,91,21,93,0.7603305785123967
lstm_attention,fold_2,2023,2025,Global-Numeric-Random-Features,10,243,5.764607299999625,0.4930737000031513,22.12537269428194,17.636258211881525,1.910448264428681,0.752730271748381,0.5206611570247934,0.5286458333333333,0.05944935820070887,1.0,242,1,0,50,78,38,76,0.6363636363636364
