fold,train_start_year,train_end_year,test_year,n_train,n_test,rmse,mae,mape,r2,direction_accuracy,runtime_seconds
fold_1,2012,2021,2022,2359,241,10.861317138532899,8.611310187810682,0.8766989149534564,0.7618481180163436,0.5809128630705395,9.870198299991898
fold_2,2012,2022,2023,2600,243,16.910808271031026,13.990479717882591,1.5189753666136392,0.8555496850877484,0.5555555555555556,10.188528000027873
fold_3,2012,2023,2024,2843,244,14.780958387836996,12.203274789706628,1.4085046467498263,0.887338476303635,0.4672131147540984,10.887759500008542
fold_4,2012,2024,2025,3087,234,17.569830499315707,14.58547021316472,1.839706422408896,0.8808335912219392,0.5256410256410257,12.010231000022031
