model,selection_fold,regime,feature,importance,normalized_rank,available_sequences,explained_sequences,rseed,nsamples,runtime_seconds,fallback
lstm,fold_2,sideway,Open_D,0.05960645487588329,0.9008264462809917,92,92,926452204,200,1.0506848000077298,none
lstm,fold_2,sideway,High_D,0.6584330768847216,0.15702479338842976,92,92,926452204,200,1.0506848000077298,none
lstm,fold_2,sideway,Low_D,0.8337349570963694,0.10743801652892562,92,92,926452204,200,1.0506848000077298,none
lstm,fold_2,sideway,Close_D,20.719359265559394,0.0,92,92,926452204,200,1.0506848000077298,none
lstm,fold_2,sideway,Volume_D,0.1877160022027095,0.5702479338842975,92,92,926452204,200,1.0506848000077298,none
lstm,fold_2,sideway,Change_pct_D,0.027493901211520372,0.9669421487603306,92,92,926452204,200,1.0506848000077298,none
lstm,fold_2,sideway,Open_W,0.7011587530860435,0.1487603305785124,92,92,926452204,200,1.0506848000077298,none
lstm,fold_2,sideway,High_W,0.7220581678916579,0.14049586776859505,92,92,926452204,200,1.0506848000077298,none
lstm,fold_2,sideway,Low_W,0.9192671309994614,0.09090909090909091,92,92,926452204,200,1.0506848000077298,none
lstm,fold_2,sideway,Close_W,0.4615067375669479,0.30578512396694213,92,92,926452204,200,1.0506848000077298,none
lstm,fold_2,sideway,Volume_W,0.16064569460570807,0.628099173553719,92,92,926452204,200,1.0506848000077298,none
lstm,fold_2,sideway,Change_pct_W,0.07973098231801566,0.8347107438016529,92,92,926452204,200,1.0506848000077298,none
lstm,fold_2,sideway,Open_M,0.4939902751666048,0.2809917355371901,92,92,926452204,200,1.0506848000077298,none
lstm,fold_2,sideway,High_M,1.332859362370294,0.01652892561983471,92,92,926452204,200,1.0506848000077298,none
lstm,fold_2,sideway,Low_M,0.5869592342349832,0.2066115702479339,92,92,926452204,200,1.0506848000077298,none
lstm,fold_2,sideway,Close_M,0.31831219734664523,0.39669421487603307,92,92,926452204,200,1.0506848000077298,none
lstm,fold_2,sideway,Volume_M,0.11846873340849845,0.7520661157024794,92,92,926452204,200,1.0506848000077298,none
lstm,fold_2,sideway,Change_pct_M,0.16689583110828607,0.6033057851239669,92,92,926452204,200,1.0506848000077298,none
lstm,fold_2,sideway,Close_D_lag1,2.105991042761699,0.008264462809917356,92,92,926452204,200,1.0506848000077298,none
lstm,fold_2,sideway,Close_D_lag2,0.9232996917309483,0.08264462809917356,92,92,926452204,200,1.0506848000077298,none
lstm,fold_2,sideway,Close_D_lag3,0.6473173964930617,0.1652892561983471,92,92,926452204,200,1.0506848000077298,none
lstm,fold_2,sideway,Close_D_lag5,0.5103051529913817,0.2644628099173554,92,92,926452204,200,1.0506848000077298,none
lstm,fold_2,sideway,Close_D_lag10,0.5957016865844312,0.19008264462809918,92,92,926452204,200,1.0506848000077298,none
lstm,fold_2,sideway,Close_D_lag20,0.359809823722943,0.36363636363636365,92,92,926452204,200,1.0506848000077298,none
lstm,fold_2,sideway,Close_D_lag60,0.6127333085174146,0.18181818181818182,92,92,926452204,200,1.0506848000077298,none
lstm,fold_2,sideway,Change_pct_D_lag1,0.08135079170802466,0.8181818181818182,92,92,926452204,200,1.0506848000077298,none
lstm,fold_2,sideway,Change_pct_D_lag2,0.14975214297652872,0.6528925619834711,92,92,926452204,200,1.0506848000077298,none
lstm,fold_2,sideway,Change_pct_D_lag3,0.160858462849928,0.6198347107438017,92,92,926452204,200,1.0506848000077298,none
lstm,fold_2,sideway,Change_pct_D_lag5,0.13815364611686876,0.6859504132231405,92,92,926452204,200,1.0506848000077298,none
lstm,fold_2,sideway,Change_pct_D_lag10,0.05862620785157323,0.9090909090909091,92,92,926452204,200,1.0506848000077298,none
lstm,fold_2,sideway,Change_pct_D_lag20,0.10280421360202245,0.7851239669421488,92,92,926452204,200,1.0506848000077298,none
lstm,fold_2,sideway,Volume_D_lag1,0.18908761566814936,0.5619834710743802,92,92,926452204,200,1.0506848000077298,none
lstm,fold_2,sideway,Volume_D_lag2,0.15630447683225096,0.6363636363636364,92,92,926452204,200,1.0506848000077298,none
lstm,fold_2,sideway,Volume_D_lag3,0.2354378558924667,0.48760330578512395,92,92,926452204,200,1.0506848000077298,none
lstm,fold_2,sideway,Volume_D_lag5,0.10434065243610784,0.7768595041322314,92,92,926452204,200,1.0506848000077298,none
lstm,fold_2,sideway,Volume_D_lag10,0.023818183864363084,0.9834710743801653,92,92,926452204,200,1.0506848000077298,none
lstm,fold_2,sideway,Volume_D_lag20,0.026548436076479012,0.9752066115702479,92,92,926452204,200,1.0506848000077298,none
lstm,fold_2,sideway,Close_W_lag1,1.166977660163589,0.049586776859504134,92,92,926452204,200,1.0506848000077298,none
lstm,fold_2,sideway,Close_W_lag2,0.9023499048760404,0.09917355371900827,92,92,926452204,200,1.0506848000077298,none
lstm,fold_2,sideway,Close_W_lag4,1.0683575514357273,0.0743801652892562,92,92,926452204,200,1.0506848000077298,none
lstm,fold_2,sideway,Close_M_lag1,0.6253607403218706,0.17355371900826447,92,92,926452204,200,1.0506848000077298,none
lstm,fold_2,sideway,Close_M_lag3,0.5201736263512509,0.24793388429752067,92,92,926452204,200,1.0506848000077298,none
lstm,fold_2,sideway,Return_1D,0.0976721429302099,0.7933884297520661,92,92,926452204,200,1.0506848000077298,none
lstm,fold_2,sideway,Return_3D,0.11382247586779277,0.7603305785123967,92,92,926452204,200,1.0506848000077298,none
lstm,fold_2,sideway,Return_5D,0.07029553682946046,0.8677685950413223,92,92,926452204,200,1.0506848000077298,none
lstm,fold_2,sideway,Return_10D,0.06679136679172781,0.8760330578512396,92,92,926452204,200,1.0506848000077298,none
lstm,fold_2,sideway,Return_20D,0.2554561049674901,0.45454545454545453,92,92,926452204,200,1.0506848000077298,none
