model,selection_fold,regime,feature,importance,normalized_rank,available_sequences,explained_sequences,rseed,nsamples,runtime_seconds,fallback
lstm,fold_2,global,Open_D,0.06509183804292888,0.9090909090909091,243,128,173796267,200,1.808800800004974,none
lstm,fold_2,global,High_D,0.6959719270476412,0.1652892561983471,243,128,173796267,200,1.808800800004974,none
lstm,fold_2,global,Low_D,0.8639453847194091,0.10743801652892562,243,128,173796267,200,1.808800800004974,none
lstm,fold_2,global,Close_D,21.665011450392193,0.0,243,128,173796267,200,1.808800800004974,none
lstm,fold_2,global,Volume_D,0.19964576716147348,0.5867768595041323,243,128,173796267,200,1.808800800004974,none
lstm,fold_2,global,Change_pct_D,0.03069076906841701,0.9586776859504132,243,128,173796267,200,1.808800800004974,none
lstm,fold_2,global,Open_W,0.7447982826386579,0.1487603305785124,243,128,173796267,200,1.808800800004974,none
lstm,fold_2,global,High_W,0.7502225989941508,0.14049586776859505,243,128,173796267,200,1.808800800004974,none
lstm,fold_2,global,Low_W,0.9461344636258218,0.09917355371900827,243,128,173796267,200,1.808800800004974,none
lstm,fold_2,global,Close_W,0.48407486175055964,0.3305785123966942,243,128,173796267,200,1.808800800004974,none
lstm,fold_2,global,Volume_W,0.17460782993339308,0.6363636363636364,243,128,173796267,200,1.808800800004974,none
lstm,fold_2,global,Change_pct_W,0.08776241216216932,0.859504132231405,243,128,173796267,200,1.808800800004974,none
lstm,fold_2,global,Open_M,0.508120856131427,0.3140495867768595,243,128,173796267,200,1.808800800004974,none
lstm,fold_2,global,High_M,1.3798642464214936,0.024793388429752067,243,128,173796267,200,1.808800800004974,none
lstm,fold_2,global,Low_M,0.6212626262373533,0.21487603305785125,243,128,173796267,200,1.808800800004974,none
lstm,fold_2,global,Close_M,0.3455513401337157,0.4049586776859504,243,128,173796267,200,1.808800800004974,none
lstm,fold_2,global,Volume_M,0.12034896326616717,0.7520661157024794,243,128,173796267,200,1.808800800004974,none
lstm,fold_2,global,Change_pct_M,0.17331032587510292,0.6446280991735537,243,128,173796267,200,1.808800800004974,none
lstm,fold_2,global,Close_D_lag1,2.195441826269962,0.008264462809917356,243,128,173796267,200,1.808800800004974,none
lstm,fold_2,global,Close_D_lag2,0.9540422928555927,0.08264462809917356,243,128,173796267,200,1.808800800004974,none
lstm,fold_2,global,Close_D_lag3,0.675411082804203,0.17355371900826447,243,128,173796267,200,1.808800800004974,none
lstm,fold_2,global,Close_D_lag5,0.5444051975506227,0.2892561983471074,243,128,173796267,200,1.808800800004974,none
lstm,fold_2,global,Close_D_lag10,0.6227519734064118,0.2066115702479339,243,128,173796267,200,1.808800800004974,none
lstm,fold_2,global,Close_D_lag20,0.36167011675424876,0.3884297520661157,243,128,173796267,200,1.808800800004974,none
lstm,fold_2,global,Close_D_lag60,0.6114003559108824,0.2231404958677686,243,128,173796267,200,1.808800800004974,none
lstm,fold_2,global,Change_pct_D_lag1,0.08555887869321736,0.8760330578512396,243,128,173796267,200,1.808800800004974,none
lstm,fold_2,global,Change_pct_D_lag2,0.15620320581673966,0.6694214876033058,243,128,173796267,200,1.808800800004974,none
lstm,fold_2,global,Change_pct_D_lag3,0.15265872777458184,0.6942148760330579,243,128,173796267,200,1.808800800004974,none
lstm,fold_2,global,Change_pct_D_lag5,0.12936345571021093,0.71900826446281,243,128,173796267,200,1.808800800004974,none
lstm,fold_2,global,Change_pct_D_lag10,0.053804034985500945,0.9421487603305785,243,128,173796267,200,1.808800800004974,none
lstm,fold_2,global,Change_pct_D_lag20,0.0958613431089276,0.8429752066115702,243,128,173796267,200,1.808800800004974,none
lstm,fold_2,global,Volume_D_lag1,0.19085762881935436,0.6033057851239669,243,128,173796267,200,1.808800800004974,none
lstm,fold_2,global,Volume_D_lag2,0.15565465154106733,0.6776859504132231,243,128,173796267,200,1.808800800004974,none
lstm,fold_2,global,Volume_D_lag3,0.23254669732573346,0.5454545454545454,243,128,173796267,200,1.808800800004974,none
lstm,fold_2,global,Volume_D_lag5,0.106708493795486,0.7933884297520661,243,128,173796267,200,1.808800800004974,none
lstm,fold_2,global,Volume_D_lag10,0.023468369321489036,0.9834710743801653,243,128,173796267,200,1.808800800004974,none
lstm,fold_2,global,Volume_D_lag20,0.023801749865896227,0.9752066115702479,243,128,173796267,200,1.808800800004974,none
lstm,fold_2,global,Close_W_lag1,1.2186858706409112,0.05785123966942149,243,128,173796267,200,1.808800800004974,none
lstm,fold_2,global,Close_W_lag2,0.9509257575147785,0.09090909090909091,243,128,173796267,200,1.808800800004974,none
lstm,fold_2,global,Close_W_lag4,1.1252235502814982,0.06611570247933884,243,128,173796267,200,1.808800800004974,none
lstm,fold_2,global,Close_M_lag1,0.6515218222362819,0.18181818181818182,243,128,173796267,200,1.808800800004974,none
lstm,fold_2,global,Close_M_lag3,0.5358054346372321,0.2975206611570248,243,128,173796267,200,1.808800800004974,none
lstm,fold_2,global,Return_1D,0.09995663646797084,0.8099173553719008,243,128,173796267,200,1.808800800004974,none
lstm,fold_2,global,Return_3D,0.11994894610724031,0.7603305785123967,243,128,173796267,200,1.808800800004974,none
lstm,fold_2,global,Return_5D,0.09207062563989013,0.8512396694214877,243,128,173796267,200,1.808800800004974,none
lstm,fold_2,global,Return_10D,0.09923728067793718,0.8181818181818182,243,128,173796267,200,1.808800800004974,none
