model,fold,test_year,arm,base_seed,n_test,rmse,mae,mape,r2,direction_accuracy,balanced_accuracy,mcc,direction_coverage,n_direction_evaluated,n_actual_ties,n_predicted_abstentions,direction_tn,direction_fp,direction_fn,direction_tp,predicted_up_share
pit_dern,fold_2,2023,Global-Numeric,2025,243,25.063906205434154,19.74596225875092,2.1309340962842143,0.6826874312021756,0.4669421487603306,0.46875,-0.06253214855415516,1.0,242,1,0,56,72,57,57,0.5330578512396694
pit_dern,fold_2,2023,Global-Numeric-News,2025,243,21.7223476175966,17.30643976199302,1.856604141913951,0.7616565177133097,0.5371900826446281,0.5389939692982456,0.07798793859649122,1.0,242,1,0,65,63,49,65,0.5289256198347108
pit_dern,fold_2,2023,Regime-SHAP-Numeric,2025,243,20.00898751982296,15.721853147137784,1.6965181000950142,0.7977726046409896,0.5165289256198347,0.5189830043859649,0.03803253004418363,1.0,242,1,0,61,67,50,64,0.5413223140495868
pit_dern,fold_2,2023,Regime-SHAP-Numeric-News,2025,243,20.774877719100054,16.643120002920796,1.802767943582735,0.7819948696644061,0.47520661157024796,0.4823190789473684,-0.03644039881061585,1.0,242,1,0,46,82,45,69,0.6239669421487604
