fold,train_start_year,train_end_year,test_year,n_train,n_test,rmse,mae,mape,r2,direction_accuracy
fold_1,2012,2021,2022,2359,241,29.461593552120735,22.66261947993915,2.296830924594387,-0.7522718968876672,0.46473029045643155
fold_2,2012,2022,2023,2600,243,29.01883076178472,22.302432405291277,2.4256271691860007,0.5746469208959056,0.522633744855967
fold_3,2012,2023,2024,2843,244,37.08853439475526,29.75858253064706,3.5266232954416403,0.2906676355255312,0.5163934426229508
fold_4,2012,2024,2025,3087,234,106.27340048691734,77.31921456349204,10.21545339183858,-3.359813003214146,0.5384615384615384
