model,selection_fold,regime,feature,importance,normalized_rank,available_sequences,explained_sequences,rseed,nsamples,runtime_seconds,fallback
cnn,fold_1,sideway,Open_D,0.02430635030684456,0.7107438016528925,94,94,1501494681,200,1.2882865999999922,none
cnn,fold_1,sideway,High_D,0.09561120936141765,0.32231404958677684,94,94,1501494681,200,1.2882865999999922,none
cnn,fold_1,sideway,Low_D,0.12205985655037171,0.2975206611570248,94,94,1501494681,200,1.2882865999999922,none
cnn,fold_1,sideway,Close_D,9.930918702316728,0.0,94,94,1501494681,200,1.2882865999999922,none
cnn,fold_1,sideway,Volume_D,0.008703591452166272,0.9173553719008265,94,94,1501494681,200,1.2882865999999922,none
cnn,fold_1,sideway,Change_pct_D,0.03820149015636297,0.5702479338842975,94,94,1501494681,200,1.2882865999999922,none
cnn,fold_1,sideway,Open_W,0.13441300588171998,0.2727272727272727,94,94,1501494681,200,1.2882865999999922,none
cnn,fold_1,sideway,High_W,0.5786464020055025,0.024793388429752067,94,94,1501494681,200,1.2882865999999922,none
cnn,fold_1,sideway,Low_W,0.30135604551240325,0.1322314049586777,94,94,1501494681,200,1.2882865999999922,none
cnn,fold_1,sideway,Close_W,0.17314275206918728,0.2231404958677686,94,94,1501494681,200,1.2882865999999922,none
cnn,fold_1,sideway,Volume_W,0.0355067845194792,0.5785123966942148,94,94,1501494681,200,1.2882865999999922,none
cnn,fold_1,sideway,Change_pct_W,0.011433584002214319,0.8677685950413223,94,94,1501494681,200,1.2882865999999922,none
cnn,fold_1,sideway,Open_M,0.056104256958187375,0.4380165289256198,94,94,1501494681,200,1.2882865999999922,none
cnn,fold_1,sideway,High_M,0.17404261920204822,0.21487603305785125,94,94,1501494681,200,1.2882865999999922,none
cnn,fold_1,sideway,Low_M,0.06476879104070286,0.3884297520661157,94,94,1501494681,200,1.2882865999999922,none
cnn,fold_1,sideway,Close_M,0.24278241416162,0.17355371900826447,94,94,1501494681,200,1.2882865999999922,none
cnn,fold_1,sideway,Volume_M,0.004903407548064276,0.9752066115702479,94,94,1501494681,200,1.2882865999999922,none
cnn,fold_1,sideway,Change_pct_M,0.16303619451442075,0.2396694214876033,94,94,1501494681,200,1.2882865999999922,none
cnn,fold_1,sideway,Close_D_lag1,0.6103411390862249,0.008264462809917356,94,94,1501494681,200,1.2882865999999922,none
cnn,fold_1,sideway,Close_D_lag2,0.07373501823898009,0.35537190082644626,94,94,1501494681,200,1.2882865999999922,none
cnn,fold_1,sideway,Close_D_lag3,0.23278677328390643,0.19008264462809918,94,94,1501494681,200,1.2882865999999922,none
cnn,fold_1,sideway,Close_D_lag5,0.26518466493431875,0.1487603305785124,94,94,1501494681,200,1.2882865999999922,none
cnn,fold_1,sideway,Close_D_lag10,0.04436014175376366,0.48760330578512395,94,94,1501494681,200,1.2882865999999922,none
cnn,fold_1,sideway,Close_D_lag20,0.5515531719285757,0.03305785123966942,94,94,1501494681,200,1.2882865999999922,none
cnn,fold_1,sideway,Close_D_lag60,0.4461429702301331,0.08264462809917356,94,94,1501494681,200,1.2882865999999922,none
cnn,fold_1,sideway,Change_pct_D_lag1,0.004413445580058503,0.9917355371900827,94,94,1501494681,200,1.2882865999999922,none
cnn,fold_1,sideway,Change_pct_D_lag2,0.02193433583212605,0.7768595041322314,94,94,1501494681,200,1.2882865999999922,none
cnn,fold_1,sideway,Change_pct_D_lag3,0.015383102456692714,0.8181818181818182,94,94,1501494681,200,1.2882865999999922,none
cnn,fold_1,sideway,Change_pct_D_lag5,0.00923006447473673,0.9090909090909091,94,94,1501494681,200,1.2882865999999922,none
cnn,fold_1,sideway,Change_pct_D_lag10,0.03256041359033995,0.6198347107438017,94,94,1501494681,200,1.2882865999999922,none
cnn,fold_1,sideway,Change_pct_D_lag20,0.014268932444987358,0.8347107438016529,94,94,1501494681,200,1.2882865999999922,none
cnn,fold_1,sideway,Volume_D_lag1,0.01213440609613715,0.859504132231405,94,94,1501494681,200,1.2882865999999922,none
cnn,fold_1,sideway,Volume_D_lag2,0.028675806834998513,0.6776859504132231,94,94,1501494681,200,1.2882865999999922,none
cnn,fold_1,sideway,Volume_D_lag3,0.043437607067658354,0.5041322314049587,94,94,1501494681,200,1.2882865999999922,none
cnn,fold_1,sideway,Volume_D_lag5,0.021973152362791532,0.7603305785123967,94,94,1501494681,200,1.2882865999999922,none
cnn,fold_1,sideway,Volume_D_lag10,0.03101128895660148,0.628099173553719,94,94,1501494681,200,1.2882865999999922,none
cnn,fold_1,sideway,Volume_D_lag20,0.01674676724730121,0.8099173553719008,94,94,1501494681,200,1.2882865999999922,none
cnn,fold_1,sideway,Close_W_lag1,0.6007671007054284,0.01652892561983471,94,94,1501494681,200,1.2882865999999922,none
cnn,fold_1,sideway,Close_W_lag2,0.3013292998154747,0.14049586776859505,94,94,1501494681,200,1.2882865999999922,none
cnn,fold_1,sideway,Close_W_lag4,0.22153956967188007,0.19834710743801653,94,94,1501494681,200,1.2882865999999922,none
cnn,fold_1,sideway,Close_M_lag1,0.027220437924134262,0.6859504132231405,94,94,1501494681,200,1.2882865999999922,none
cnn,fold_1,sideway,Close_M_lag3,0.056435315777669026,0.4297520661157025,94,94,1501494681,200,1.2882865999999922,none
