model,selection_fold,regime,feature,importance,normalized_rank,available_sequences,explained_sequences,rseed,nsamples,runtime_seconds,fallback
cnn,fold_1,bull,Open_D,0.026178278679648455,0.71900826446281,72,72,7236537,200,0.9788316000049235,none
cnn,fold_1,bull,High_D,0.09107639437635144,0.35537190082644626,72,72,7236537,200,0.9788316000049235,none
cnn,fold_1,bull,Low_D,0.11650405086369978,0.32231404958677684,72,72,7236537,200,0.9788316000049235,none
cnn,fold_1,bull,Close_D,11.02763420370304,0.0,72,72,7236537,200,0.9788316000049235,none
cnn,fold_1,bull,Volume_D,0.010786918087473889,0.8925619834710744,72,72,7236537,200,0.9788316000049235,none
cnn,fold_1,bull,Change_pct_D,0.0345796321092103,0.6528925619834711,72,72,7236537,200,0.9788316000049235,none
cnn,fold_1,bull,Open_W,0.12411792168972574,0.30578512396694213,72,72,7236537,200,0.9788316000049235,none
cnn,fold_1,bull,High_W,0.5342516750821636,0.024793388429752067,72,72,7236537,200,0.9788316000049235,none
cnn,fold_1,bull,Low_W,0.2855146596867902,0.14049586776859505,72,72,7236537,200,0.9788316000049235,none
cnn,fold_1,bull,Close_W,0.1654766665875084,0.2396694214876033,72,72,7236537,200,0.9788316000049235,none
cnn,fold_1,bull,Volume_W,0.046255905909278756,0.5371900826446281,72,72,7236537,200,0.9788316000049235,none
cnn,fold_1,bull,Change_pct_W,0.010873702139439502,0.8842975206611571,72,72,7236537,200,0.9788316000049235,none
cnn,fold_1,bull,Open_M,0.04655618419715412,0.5289256198347108,72,72,7236537,200,0.9788316000049235,none
cnn,fold_1,bull,High_M,0.15731449245682194,0.2727272727272727,72,72,7236537,200,0.9788316000049235,none
cnn,fold_1,bull,Low_M,0.05943093693049409,0.4380165289256198,72,72,7236537,200,0.9788316000049235,none
cnn,fold_1,bull,Close_M,0.21234346532987225,0.19834710743801653,72,72,7236537,200,0.9788316000049235,none
cnn,fold_1,bull,Volume_M,0.005594681349696707,0.9669421487603306,72,72,7236537,200,0.9788316000049235,none
cnn,fold_1,bull,Change_pct_M,0.19603634401733466,0.2231404958677686,72,72,7236537,200,0.9788316000049235,none
cnn,fold_1,bull,Close_D_lag1,0.5859762575684322,0.008264462809917356,72,72,7236537,200,0.9788316000049235,none
