model,selection_fold,regime,feature,importance,normalized_rank,available_sequences,explained_sequences,rseed,nsamples,runtime_seconds,fallback
cnn,fold_1,global,Open_D,0.02261482003833848,0.7603305785123967,244,128,351562799,200,1.8952656999899773,none
cnn,fold_1,global,High_D,0.09007113223149758,0.3305785123966942,244,128,351562799,200,1.8952656999899773,none
cnn,fold_1,global,Low_D,0.11485056958044879,0.30578512396694213,244,128,351562799,200,1.8952656999899773,none
cnn,fold_1,global,Close_D,9.432426147948718,0.0,244,128,351562799,200,1.8952656999899773,none
cnn,fold_1,global,Volume_D,0.009268114469209453,0.9090909090909091,244,128,351562799,200,1.8952656999899773,none
cnn,fold_1,global,Change_pct_D,0.038621161511593984,0.5867768595041323,244,128,351562799,200,1.8952656999899773,none
cnn,fold_1,global,Open_W,0.12844177771966087,0.2892561983471074,244,128,351562799,200,1.8952656999899773,none
cnn,fold_1,global,High_W,0.5472187625884544,0.024793388429752067,244,128,351562799,200,1.8952656999899773,none
cnn,fold_1,global,Low_W,0.2875881669577211,0.1322314049586777,244,128,351562799,200,1.8952656999899773,none
cnn,fold_1,global,Close_W,0.1629332967684604,0.24793388429752067,244,128,351562799,200,1.8952656999899773,none
cnn,fold_1,global,Volume_W,0.03936215364800333,0.5785123966942148,244,128,351562799,200,1.8952656999899773,none
cnn,fold_1,global,Change_pct_W,0.011285504537548442,0.8842975206611571,244,128,351562799,200,1.8952656999899773,none
cnn,fold_1,global,Open_M,0.05487691077057662,0.45454545454545453,244,128,351562799,200,1.8952656999899773,none
cnn,fold_1,global,High_M,0.16765688697923906,0.2396694214876033,244,128,351562799,200,1.8952656999899773,none
cnn,fold_1,global,Low_M,0.06364759259427047,0.4214876033057851,244,128,351562799,200,1.8952656999899773,none
cnn,fold_1,global,Close_M,0.22658329035621136,0.18181818181818182,244,128,351562799,200,1.8952656999899773,none
cnn,fold_1,global,Volume_M,0.005095762247919788,0.9752066115702479,244,128,351562799,200,1.8952656999899773,none
cnn,fold_1,global,Change_pct_M,0.1679436529144823,0.23140495867768596,244,128,351562799,200,1.8952656999899773,none
cnn,fold_1,global,Close_D_lag1,0.575503671268234,0.008264462809917356,244,128,351562799,200,1.8952656999899773,none
cnn,fold_1,global,Close_D_lag2,0.06951262134243734,0.39669421487603307,244,128,351562799,200,1.8952656999899773,none
cnn,fold_1,global,Close_D_lag3,0.21984198897698662,0.19008264462809918,244,128,351562799,200,1.8952656999899773,none
cnn,fold_1,global,Close_D_lag5,0.25164577460236615,0.1652892561983471,244,128,351562799,200,1.8952656999899773,none
cnn,fold_1,global,Close_D_lag10,0.04290248691196794,0.5206611570247934,244,128,351562799,200,1.8952656999899773,none
cnn,fold_1,global,Close_D_lag20,0.5372119533538353,0.03305785123966942,244,128,351562799,200,1.8952656999899773,none
cnn,fold_1,global,Close_D_lag60,0.43899264692263384,0.0743801652892562,244,128,351562799,200,1.8952656999899773,none
cnn,fold_1,global,Change_pct_D_lag1,0.004376010586187712,0.9917355371900827,244,128,351562799,200,1.8952656999899773,none
cnn,fold_1,global,Change_pct_D_lag2,0.021945638215473906,0.7768595041322314,244,128,351562799,200,1.8952656999899773,none
cnn,fold_1,global,Change_pct_D_lag3,0.015054690520613612,0.8264462809917356,244,128,351562799,200,1.8952656999899773,none
cnn,fold_1,global,Change_pct_D_lag5,0.00888165796036695,0.9173553719008265,244,128,351562799,200,1.8952656999899773,none
cnn,fold_1,global,Change_pct_D_lag10,0.031555084977298975,0.6528925619834711,244,128,351562799,200,1.8952656999899773,none
cnn,fold_1,global,Change_pct_D_lag20,0.013978905468224135,0.8429752066115702,244,128,351562799,200,1.8952656999899773,none
cnn,fold_1,global,Volume_D_lag1,0.012579746316230222,0.8677685950413223,244,128,351562799,200,1.8952656999899773,none
cnn,fold_1,global,Volume_D_lag2,0.029152575299096383,0.6859504132231405,244,128,351562799,200,1.8952656999899773,none
cnn,fold_1,global,Volume_D_lag3,0.04370296592560976,0.512396694214876,244,128,351562799,200,1.8952656999899773,none
cnn,fold_1,global,Volume_D_lag5,0.02188157561264852,0.7933884297520661,244,128,351562799,200,1.8952656999899773,none
cnn,fold_1,global,Volume_D_lag10,0.029966559368935462,0.6694214876033058,244,128,351562799,200,1.8952656999899773,none
cnn,fold_1,global,Volume_D_lag20,0.015221389993676837,0.8181818181818182,244,128,351562799,200,1.8952656999899773,none
cnn,fold_1,global,Close_W_lag1,0.5675260343356058,0.01652892561983471,244,128,351562799,200,1.8952656999899773,none
cnn,fold_1,global,Close_W_lag2,0.2846729924174724,0.14049586776859505,244,128,351562799,200,1.8952656999899773,none
cnn,fold_1,global,Close_W_lag4,0.21013335033931071,0.19834710743801653,244,128,351562799,200,1.8952656999899773,none
cnn,fold_1,global,Close_M_lag1,0.025178814296432962,0.71900826446281,244,128,351562799,200,1.8952656999899773,none
cnn,fold_1,global,Close_M_lag3,0.053363874274873525,0.4628099173553719,244,128,351562799,200,1.8952656999899773,none
cnn,fold_1,global,Return_1D,0.01047656037443776,0.8925619834710744,244,128,351562799,200,1.8952656999899773,none
cnn,fold_1,global,Return_3D,0.02398654415364021,0.7355371900826446,244,128,351562799,200,1.8952656999899773,none
cnn,fold_1,global,Return_5D,0.029712370486878116,0.6776859504132231,244,128,351562799,200,1.8952656999899773,none
cnn,fold_1,global,Return_10D,0.05100551062221541,0.47107438016528924,244,128,351562799,200,1.8952656999899773,none
cnn,fold_1,global,Return_20D,0.028533792023642056,0.6942148760330579,244,128,351562799,200,1.8952656999899773,none
cnn,fold_1,global,Return_60D,0.2068421424360281,0.2066115702479339,244,128,351562799,200,1.8952656999899773,none
cnn,fold_1,global,SMA_5,0.4421763010421273,0.06611570247933884,244,128,351562799,200,1.8952656999899773,none
