model,fold,test_year,arm,base_seed,n_test,rmse,mae,mape,r2,direction_accuracy,balanced_accuracy,mcc,direction_coverage,n_direction_evaluated,n_actual_ties,n_predicted_abstentions,direction_tn,direction_fp,direction_fn,direction_tp,predicted_up_share,ablation
pit_dern,fold_4,2025,Global-Numeric,123,234,21.89614963268177,16.344286741187524,2.085083967042356,0.8149222493819018,0.5470085470085471,0.5508771929824561,0.10660251882798825,1.0,234,0,0,48,72,34,80,0.6495726495726496,encoder_only
pit_dern,fold_4,2025,Global-Numeric,123,234,10.571207838759303,8.19873896875424,1.0444871717299689,0.9568612128185848,0.5512820512820513,0.5552631578947369,0.11612360708513589,1.0,234,0,0,48,72,33,81,0.6538461538461539,standard_retrieval
pit_dern,fold_4,2025,Global-Numeric,123,234,9.495072516783909,7.407765191962344,0.9396752878101761,0.9651971123220671,0.5427350427350427,0.5464912280701755,0.09714412543597459,1.0,234,0,0,48,72,35,79,0.6452991452991453,dual_evidence
pit_dern,fold_4,2025,Global-Numeric,123,234,21.148159463641637,15.906959935380897,2.027511293413182,0.8273510819990395,0.5470085470085471,0.5508771929824561,0.10660251882798825,1.0,234,0,0,48,72,34,80,0.6495726495726496,pit_dern
pit_dern,fold_4,2025,Global-Numeric,123,234,21.741500087653186,16.24580166502855,2.0722393519322306,0.8175273752215805,0.5470085470085471,0.5508771929824561,0.10660251882798825,1.0,234,0,0,48,72,34,80,0.6495726495726496,shuffled_retrieval_control
pit_dern,fold_4,2025,Global-Numeric-News,123,234,24.144827940346335,18.16252497992359,2.297582472839414,0.7749562594419968,0.5042735042735043,0.5067982456140351,0.01386251250385488,1.0,234,0,0,49,71,45,69,0.5982905982905983,encoder_only
pit_dern,fold_4,2025,Global-Numeric-News,123,234,11.448176982608762,8.985029482816852,1.1450184946814146,0.949406889896956,0.5470085470085471,0.5504385964912281,0.10458176195529009,1.0,234,0,0,50,70,36,78,0.6324786324786325,standard_retrieval
pit_dern,fold_4,2025,Global-Numeric-News,123,234,9.782634491616347,7.534082202422537,0.9582302495773336,0.9630571528874727,0.5470085470085471,0.5504385964912281,0.10458176195529009,1.0,234,0,0,50,70,36,78,0.6324786324786325,dual_evidence
pit_dern,fold_4,2025,Global-Numeric-News,123,234,23.298800442911524,17.5936205227418,2.223618610261174,0.7904508848783542,0.5042735042735043,0.5067982456140351,0.01386251250385488,1.0,234,0,0,49,71,45,69,0.5982905982905983,pit_dern
pit_dern,fold_4,2025,Global-Numeric-News,123,234,24.002006369767788,18.057973802433537,2.284142848161479,0.7776107442848488,0.5042735042735043,0.5067982456140351,0.01386251250385488,1.0,234,0,0,49,71,45,69,0.5982905982905983,shuffled_retrieval_control
pit_dern,fold_4,2025,Regime-SHAP-Numeric,123,234,25.221112328671534,19.78905294256268,2.5187852091296015,0.7544459051553071,0.48717948717948717,0.4888157894736842,-0.022547132982745872,1.0,234,0,0,51,69,51,63,0.5641025641025641,encoder_only
pit_dern,fold_4,2025,Regime-SHAP-Numeric,123,234,11.500346876832857,8.838878641445145,1.1269312168831438,0.9489447287637329,0.5128205128205128,0.5142543859649122,0.028676966733820218,1.0,234,0,0,55,65,49,65,0.5555555555555556,standard_retrieval
pit_dern,fold_4,2025,Regime-SHAP-Numeric,123,234,9.919183097731354,7.57277368205203,0.9629487964459958,0.9620186390847051,0.5042735042735043,0.506140350877193,0.012408344251749047,1.0,234,0,0,52,68,48,66,0.5726495726495726,dual_evidence
pit_dern,fold_4,2025,Regime-SHAP-Numeric,123,234,23.917304098262083,18.932329796300042,2.4062267582121795,0.779177583113166,0.48717948717948717,0.4888157894736842,-0.022547132982745872,1.0,234,0,0,51,69,51,63,0.5641025641025641,pit_dern
pit_dern,fold_4,2025,Regime-SHAP-Numeric,123,234,24.97115143062368,19.611249640519922,2.49592847517674,0.7592890512284272,0.48717948717948717,0.4888157894736842,-0.022547132982745872,1.0,234,0,0,51,69,51,63,0.5641025641025641,shuffled_retrieval_control
pit_dern,fold_4,2025,Regime-SHAP-Numeric-News,123,234,26.42350147639684,20.67371330809771,2.607979505148085,0.7304747595440925,0.49572649572649574,0.49692982456140355,-0.0061656422205683984,1.0,234,0,0,54,66,52,62,0.5470085470085471,encoder_only
pit_dern,fold_4,2025,Regime-SHAP-Numeric-News,123,234,11.507242129123648,9.087956924670767,1.1472304904377415,0.9488834880871584,0.452991452991453,0.4552631578947368,-0.09092079184111859,1.0,234,0,0,44,76,52,62,0.5897435897435898,standard_retrieval
pit_dern,fold_4,2025,Regime-SHAP-Numeric-News,123,234,9.88564363085606,7.677270618522227,0.9733886646607867,0.962275055550622,0.4700854700854701,0.4725877192982456,-0.055897227838124515,1.0,234,0,0,45,75,49,65,0.5982905982905983,dual_evidence
pit_dern,fold_4,2025,Regime-SHAP-Numeric-News,123,234,25.19233348507359,19.798423404167824,2.4955741388514916,0.7550059701510403,0.49572649572649574,0.49692982456140355,-0.0061656422205683984,1.0,234,0,0,54,66,52,62,0.5470085470085471,pit_dern
pit_dern,fold_4,2025,Regime-SHAP-Numeric-News,123,234,26.16571079740756,20.498177235096964,2.585517512592545,0.7357081433241393,0.49572649572649574,0.49692982456140355,-0.0061656422205683984,1.0,234,0,0,54,66,52,62,0.5470085470085471,shuffled_retrieval_control
