model,fold,test_year,arm,base_seed,n_test,rmse,mae,mape,r2,direction_accuracy,balanced_accuracy,mcc,direction_coverage,n_direction_evaluated,n_actual_ties,n_predicted_abstentions,direction_tn,direction_fp,direction_fn,direction_tp,predicted_up_share
pit_dern,fold_3,2024,Global-Numeric,789,244,20.7089559799726,16.81542380189807,1.9562563118469907,0.778850051900588,0.46311475409836067,0.4687731341274648,-0.06497548794775644,1.0,244,0,0,42,85,46,71,0.639344262295082
pit_dern,fold_3,2024,Global-Numeric-News,789,244,16.21403891795344,13.168639503917191,1.526956816512056,0.8644333531848357,0.5204918032786885,0.5225452587657312,0.04527216560650525,1.0,244,0,0,60,67,50,67,0.5491803278688525
pit_dern,fold_3,2024,Regime-SHAP-Numeric,789,244,21.058181086574244,16.222180362817003,1.8868727064651283,0.7713284455938555,0.5409836065573771,0.5455952621306952,0.09343069232726449,1.0,244,0,0,55,72,40,77,0.610655737704918
pit_dern,fold_3,2024,Regime-SHAP-Numeric-News,789,244,23.24121677155215,18.574638013350782,2.171870765059356,0.7214596258343686,0.5081967213114754,0.5140991991385693,0.029410999183747278,1.0,244,0,0,47,80,40,77,0.6434426229508197
