model,fold,test_year,arm,base_seed,n_test,rmse,mae,mape,r2,direction_accuracy,balanced_accuracy,mcc,direction_coverage,n_direction_evaluated,n_actual_ties,n_predicted_abstentions,direction_tn,direction_fp,direction_fn,direction_tp,predicted_up_share,ablation
pit_dern,fold_3,2024,Global-Numeric,789,244,21.1831712281302,17.18435294049746,1.9994107450063803,0.7686058445602956,0.46311475409836067,0.4687731341274648,-0.06497548794775644,1.0,244,0,0,42,85,46,71,0.639344262295082,encoder_only
pit_dern,fold_3,2024,Global-Numeric,789,244,7.857714154986998,6.2657093786547975,0.7258723519825203,0.9681607459543752,0.4959016393442623,0.5002691971195908,0.0005505905097703029,1.0,244,0,0,50,77,46,71,0.6065573770491803,standard_retrieval
pit_dern,fold_3,2024,Global-Numeric,789,244,6.777802900757253,5.123605074768179,0.5922972327817894,0.9763109141089327,0.48770491803278687,0.4920586849720708,-0.016242420038223935,1.0,244,0,0,49,78,47,70,0.6065573770491803,dual_evidence
pit_dern,fold_3,2024,Global-Numeric,789,244,20.7089559799726,16.81542380189807,1.9562563118469907,0.778850051900588,0.46311475409836067,0.4687731341274648,-0.06497548794775644,1.0,244,0,0,42,85,46,71,0.639344262295082,pit_dern
pit_dern,fold_3,2024,Global-Numeric,789,244,21.039136393407777,17.07591496349907,1.986678685193332,0.771741872592473,0.46311475409836067,0.4687731341274648,-0.06497548794775644,1.0,244,0,0,42,85,46,71,0.639344262295082,shuffled_retrieval_control
pit_dern,fold_3,2024,Global-Numeric-News,789,244,16.712759139512023,13.579086591461216,1.5747271629692903,0.8559654299976202,0.5204918032786885,0.5225452587657312,0.04527216560650525,1.0,244,0,0,60,67,50,67,0.5491803278688525,encoder_only
pit_dern,fold_3,2024,Global-Numeric-News,789,244,7.967679702426245,6.309943783305577,0.7299687624840447,0.9672633551811542,0.5245901639344263,0.527828252237701,0.056296649626345625,1.0,244,0,0,57,70,46,71,0.5778688524590164,standard_retrieval
pit_dern,fold_3,2024,Global-Numeric-News,789,244,6.819236649579237,5.158522836230959,0.5960494064414716,0.9760203988007878,0.5368852459016393,0.5406487650582139,0.08258304590458083,1.0,244,0,0,57,70,43,74,0.5901639344262295,dual_evidence
pit_dern,fold_3,2024,Global-Numeric-News,789,244,16.21403891795344,13.168639503917191,1.526956816512056,0.8644333531848357,0.5204918032786885,0.5225452587657312,0.04527216560650525,1.0,244,0,0,60,67,50,67,0.5491803278688525,pit_dern
pit_dern,fold_3,2024,Global-Numeric-News,789,244,16.616899088587346,13.504203765209468,1.5660212597367649,0.8576129813029343,0.5204918032786885,0.5225452587657312,0.04527216560650525,1.0,244,0,0,60,67,50,67,0.5491803278688525,shuffled_retrieval_control
pit_dern,fold_3,2024,Regime-SHAP-Numeric,789,244,21.52773016929204,16.553781669394976,1.9248430233273506,0.7610170517965946,0.5409836065573771,0.5455952621306952,0.09343069232726449,1.0,244,0,0,55,72,40,77,0.610655737704918,encoder_only
pit_dern,fold_3,2024,Regime-SHAP-Numeric,789,244,8.297252819966173,6.418775366353983,0.7423420982240765,0.9644991232596991,0.4959016393442623,0.4989232115216367,-0.002175577203555371,1.0,244,0,0,54,73,50,67,0.5737704918032787,standard_retrieval
pit_dern,fold_3,2024,Regime-SHAP-Numeric,789,244,6.915585130460122,5.171544564660107,0.5969541337802714,0.9753379998790545,0.47950819672131145,0.4818291944276196,-0.0365525463549117,1.0,244,0,0,54,73,54,63,0.5573770491803278,dual_evidence
pit_dern,fold_3,2024,Regime-SHAP-Numeric,789,244,21.058181086574244,16.222180362817003,1.8868727064651283,0.7713284455938555,0.5409836065573771,0.5455952621306952,0.09343069232726449,1.0,244,0,0,55,72,40,77,0.610655737704918,pit_dern
pit_dern,fold_3,2024,Regime-SHAP-Numeric,789,244,21.3962771773321,16.461042808214213,1.9140381327757885,0.7639267045883148,0.5409836065573771,0.5455952621306952,0.09343069232726449,1.0,244,0,0,55,72,40,77,0.610655737704918,shuffled_retrieval_control
pit_dern,fold_3,2024,Regime-SHAP-Numeric-News,789,244,23.68432955468245,18.951805988680885,2.215777284557703,0.7107371753742879,0.5081967213114754,0.5140991991385693,0.029410999183747278,1.0,244,0,0,47,80,40,77,0.6434426229508197,encoder_only
pit_dern,fold_3,2024,Regime-SHAP-Numeric-News,789,244,8.382314820790791,6.4724226913249225,0.7468155506516514,0.9637674944227751,0.5,0.5068981761895148,0.014636012039517235,1.0,244,0,0,43,84,38,79,0.6680327868852459,standard_retrieval
pit_dern,fold_3,2024,Regime-SHAP-Numeric-News,789,244,7.191958535058043,5.34961015325065,0.6165748767504357,0.9733274350385214,0.5081967213114754,0.5151086883370348,0.03205643612557677,1.0,244,0,0,44,83,37,80,0.6680327868852459,dual_evidence
pit_dern,fold_3,2024,Regime-SHAP-Numeric-News,789,244,23.24121677155215,18.574638013350782,2.171870765059356,0.7214596258343686,0.5081967213114754,0.5140991991385693,0.029410999183747278,1.0,244,0,0,47,80,40,77,0.6434426229508197,pit_dern
pit_dern,fold_3,2024,Regime-SHAP-Numeric-News,789,244,23.574670433950303,18.865029346081624,2.205622889932266,0.7134095646410576,0.5081967213114754,0.5140991991385693,0.029410999183747278,1.0,244,0,0,47,80,40,77,0.6434426229508197,shuffled_retrieval_control
