stage,model,feature_set,sequence_window,seed,fold,train_start_year,train_end_year,test_year,n_train,n_test,rmse,mae,mape,r2,direction_accuracy,runtime_seconds
window_selection,cnn,full_ta_vmd,20,42,fold_1,2012,2017,2018,1386,245,66.16098261286882,62.2107422547535,5.535897481630276,-1.3655224995018358,0.49795918367346936,5.196346000011545
window_selection,cnn,full_ta_vmd,20,42,fold_2,2012,2018,2019,1631,244,50.338225230909515,45.323998415929225,4.1521073077929955,-3.145096071193416,0.47950819672131145,5.952959400019608
window_selection,cnn,full_ta_vmd,20,42,fold_3,2012,2019,2020,1875,243,80.84161689451014,58.40085979795,6.830392476741716,0.18369629286896072,0.4609053497942387,5.648804700002074
window_selection,cnn,full_ta_vmd,20,42,fold_4,2012,2020,2021,2118,241,27.41350433225696,22.557792212695976,2.3427635637859208,-0.621593704806817,0.47717842323651455,6.8080938999773934
