fold,train_start_year,train_end_year,test_year,n_train,n_test,rmse,mae,mape,r2,direction_accuracy,runtime_seconds
fold_1,2012,2021,2022,2359,241,18.334887331896095,14.211117912624873,1.4443061613176806,0.32135052202172265,0.4605809128630705,12.11316710000392
fold_2,2012,2022,2023,2600,243,18.812137876192065,14.795644589687086,1.591295323773812,0.8212417609540539,0.5596707818930041,12.500202500028536
fold_3,2012,2023,2024,2843,244,21.38248909351731,17.670798117625935,2.076226056988314,0.7642308649402832,0.5163934426229508,12.905973299988545
fold_4,2012,2024,2025,3087,234,28.67549518081864,21.485332754585496,2.798302003796905,0.6825754149936311,0.5470085470085471,13.77131580002606
