model,fold,test_year,base_seed,arm,window,models_in_arm,unique_fits_executed_when_reached,identical_fits_reused_when_reached,conceptual_fit_seconds,conceptual_inference_seconds,conceptual_trainable_parameters,n_test,rmse,mae,mape,r2,direction_accuracy,balanced_accuracy,mcc,direction_coverage,n_direction_evaluated,n_actual_ties,n_predicted_abstentions,direction_tn,direction_fp,direction_fn,direction_tp,predicted_up_share
lstm_attention,fold_2,2023,2025,Global-All,10,1,1,0,17.06001300000935,0.8321015999972587,10129,243,30.405676683540225,24.96283351215318,2.734357519214342,0.5330191106714157,0.5206611570247934,0.542077850877193,0.12400988929122435,1.0,242,1,0,22,106,10,104,0.8677685950413223
lstm_attention,fold_2,2023,2025,Global3-All,10,3,3,0,50.40963739999279,2.4683726000075694,30387,243,21.54615352229812,17.002598993768423,1.8379986858206414,0.7655073354433913,0.5495867768595041,0.5545504385964912,0.11043720574406647,1.0,242,1,0,60,68,41,73,0.5826446280991735
lstm_attention,fold_2,2023,2025,Global-SHAP,10,1,0,1,17.06001300000935,0.8321015999972587,10129,243,30.405676683540225,24.96283351215318,2.734357519214342,0.5330191106714157,0.5206611570247934,0.542077850877193,0.12400988929122435,1.0,242,1,0,22,106,10,104,0.8677685950413223
lstm_attention,fold_2,2023,2025,Global-Spearman,10,1,0,1,17.06001300000935,0.8321015999972587,10129,243,30.405676683540225,24.96283351215318,2.734357519214342,0.5330191106714157,0.5206611570247934,0.542077850877193,0.12400988929122435,1.0,242,1,0,22,106,10,104,0.8677685950413223
lstm_attention,fold_2,2023,2025,Regime-All,10,3,3,0,27.978418600017903,2.2533611000108067,30387,243,19.2014357493394,14.774478429197767,1.5968129603380394,0.8137667730910016,0.5371900826446281,0.530359100877193,0.06243624386059169,1.0,242,1,0,83,45,67,47,0.38016528925619836
lstm_attention,fold_2,2023,2025,Regime-SHAP,10,3,2,1,27.618115700010094,2.252935900018201,21811,243,20.08770555596345,15.089324445763726,1.6384553991846622,0.7961782953808981,0.5454545454545454,0.5348135964912281,0.07488165894529479,1.0,242,1,0,92,36,74,40,0.3140495867768595
lstm_attention,fold_2,2023,2025,Regime-Spearman,10,3,2,1,26.687137900022208,2.1954942000156734,21811,243,19.36666930052569,15.02183944429389,1.6281660697596172,0.810547807756184,0.5413223140495868,0.5309073464912281,0.06624632522397653,1.0,242,1,0,91,37,74,40,0.3181818181818182
