inner_fold,validation_year,seed,variant,observations,balanced_accuracy,direction_accuracy,mcc,binary_crossentropy,brier_score
inner_2021,2021,123,cnn_trend_shap,240,0.5065152254198313,0.49166666666666664,0.0151055043768603,0.690112449051908,0.24849553543359343
inner_2021,2021,123,lstm_price_shap,240,0.5213225559194481,0.5125,0.04462810001733484,0.6984089393729591,0.2525563130535176
inner_2021,2021,123,simple_average_shap,240,0.51686293638074,0.5041666666666667,0.03735817047919176,0.6908635150888732,0.24886931628947953
inner_2021,2021,123,leader_no_disagreement_shap,240,0.5681485610758832,0.5708333333333333,0.1367505006199724,0.6865427241300411,0.24670546455904432
inner_2021,2021,123,pit_tldn_all_features,240,0.4892341997073375,0.4666666666666667,-0.03401306064382017,0.730511707698945,0.2675005009991432
inner_2021,2021,123,pit_tldn,240,0.5163751654936939,0.5041666666666667,0.03596526751699605,0.6934183410918926,0.25010773133010084
