fold,train_start_year,train_end_year,test_year,n_train,n_test,rmse,mae,mape,r2,direction_accuracy,runtime_seconds
fold_1,2012,2021,2022,2359,241,12.165794038257435,9.567215662873128,0.9743134536033914,0.7012073240512977,0.5228215767634855,7.679418399988208
fold_2,2012,2022,2023,2600,243,12.173452533360896,9.92816117794916,1.0667918799632201,0.9251456066557743,0.522633744855967,7.8230045000091195
fold_3,2012,2023,2024,2843,244,14.31937297502568,11.83015262817753,1.3674957470046758,0.8942650816186578,0.4672131147540984,8.401230199960992
fold_4,2012,2024,2025,3087,234,12.604279086697472,10.05239358335223,1.2630117504620053,0.9386725750413548,0.5811965811965812,8.90077339997515
