stage,model,feature_set,sequence_window,seed,fold,train_start_year,train_end_year,test_year,n_train,n_test,rmse,mae,mape,r2,direction_accuracy,balanced_accuracy,mcc,direction_coverage,n_direction_evaluated,n_actual_ties,n_predicted_abstentions,direction_tn,direction_fp,direction_fn,direction_tp,predicted_up_share,runtime_seconds
window_selection,lstm_cnn,full_ta_vmd,5,42,fold_1,2012,2017,2018,1385,245,32.17440722073038,27.460884785622863,2.3847251732611787,0.4405718727394564,0.5142857142857142,0.512594962015194,0.044991002699100315,1.0,245,0,0,114,9,110,12,0.08571428571428572,6.235855700004322
window_selection,lstm_cnn,full_ta_vmd,5,42,fold_2,2012,2018,2019,1630,244,33.75313571712924,31.029798975278958,2.8442234302723786,-0.8636615824929388,0.47950819672131145,0.4993270072010229,-0.0052954099580715935,1.0,244,0,0,2,125,2,115,0.9836065573770492,6.234707999996317
window_selection,lstm_cnn,full_ta_vmd,5,42,fold_3,2012,2019,2020,1874,243,54.95749516360735,41.338431488051754,4.871695319110073,0.6227444416810678,0.41735537190082644,0.41914980863860035,-0.1634695554507787,1.0,242,1,0,43,81,60,58,0.5743801652892562,7.186965000000782
window_selection,lstm_cnn,full_ta_vmd,5,42,fold_4,2012,2020,2021,2117,240,28.296637687469914,21.941826852659368,2.2929759812184978,-0.7458465762554467,0.44583333333333336,0.46076928437042713,-0.09148452079076463,1.0,240,0,0,81,32,101,26,0.24166666666666667,8.050531900000351
