fit_id,model,fold,test_year,base_seed,arm,features,feature_hash,training_sequences,fit_seconds,inference_seconds,trainable_parameters
618233d346897aad697d,cnn,fold_3,2024,789,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,1192,4.194982799999707,0.26182349999726284,1073
01a7ebb95343eac45b2f,cnn,fold_3,2024,789,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1192,5.518435899997712,0.2420434000014211,12785
06921440b058898c9223,cnn,fold_3,2024,789,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1192,5.422957100003259,0.25975199999811593,12785
2f33c3d9dbed25ec4da8,cnn,fold_3,2024,789,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1192,5.505127399999765,0.23005740000371588,12785
