model,fold,test_year,arm,base_seed,n_test,rmse,mae,mape,r2,direction_accuracy,balanced_accuracy,mcc,direction_coverage,n_direction_evaluated,n_actual_ties,n_predicted_abstentions,direction_tn,direction_fp,direction_fn,direction_tp,predicted_up_share
pit_dern,fold_3,2024,Global-Numeric,2025,244,24.266174490985915,19.21677806457086,2.2259909412802075,0.6963501546994131,0.4713114754098361,0.4753011642775422,-0.05033983675126188,1.0,244,0,0,48,79,50,67,0.5983606557377049
pit_dern,fold_3,2024,Global-Numeric-News,2025,244,25.86106574439039,20.555718757127924,2.384410734723941,0.6551237650828422,0.48360655737704916,0.48273773470623865,-0.034524530587522716,1.0,244,0,0,64,63,63,54,0.47950819672131145
pit_dern,fold_3,2024,Regime-SHAP-Numeric,2025,244,24.090309597096713,19.041912173189402,2.206670903949428,0.7007355051250869,0.5204918032786885,0.5289386903560132,0.063397654132044,1.0,244,0,0,41,86,31,86,0.7049180327868853
pit_dern,fold_3,2024,Regime-SHAP-Numeric-News,2025,244,26.713674335564647,21.291236831788776,2.4649333056291303,0.6320085855657345,0.5,0.5042062049936066,0.008587577850048479,1.0,244,0,0,51,76,46,71,0.6024590163934426
