stage,model,feature_set,sequence_window,seed,fold,train_start_year,train_end_year,test_year,n_train,n_test,rmse,mae,mape,r2,direction_accuracy,runtime_seconds
window_selection,lstm_attention,full_ta,5,42,fold_1,2012,2017,2018,1386,245,28.391518300126705,24.09870133491439,2.1047599912831005,0.5643874072946272,0.5265306122448979,9.809745599981397
window_selection,lstm_attention,full_ta,5,42,fold_2,2012,2018,2019,1631,244,43.03074985245458,40.36889115808181,3.700688577304074,-2.0289815623484744,0.47950819672131145,10.05079680000199
window_selection,lstm_attention,full_ta,5,42,fold_3,2012,2019,2020,1875,243,42.257451760127715,31.639107105495487,3.681589033717883,0.7769571040759904,0.4444444444444444,10.629715299990494
window_selection,lstm_attention,full_ta,5,42,fold_4,2012,2020,2021,2118,241,26.42939793356013,21.136288059341446,2.2025120981555455,-0.5072575836324491,0.4730290456431535,12.855794000031892
