stage,model,feature_set,sequence_window,seed,fold,train_start_year,train_end_year,test_year,n_train,n_test,rmse,mae,mape,r2,direction_accuracy,balanced_accuracy,mcc,direction_coverage,n_direction_evaluated,n_actual_ties,n_predicted_abstentions,direction_tn,direction_fp,direction_fn,direction_tp,predicted_up_share,runtime_seconds
window_selection,lstm_attention,full_ta_vmd,10,42,fold_1,2012,2017,2018,1385,245,55.983755911021206,48.87759976067338,4.267170177243632,-0.6937419849355115,0.5224489795918368,0.5205917632946822,0.09943785163259798,1.0,245,0,0,120,3,114,8,0.044897959183673466,8.52822770000057
window_selection,lstm_attention,full_ta_vmd,10,42,fold_2,2012,2018,2019,1630,244,48.037028624927025,44.09314767138376,4.048889070178616,-2.7747750270211866,0.47950819672131145,0.5,0.0,1.0,244,0,0,0,127,0,117,1.0,9.688984700005676
window_selection,lstm_attention,full_ta_vmd,10,42,fold_3,2012,2019,2020,1874,243,61.950551451007755,46.34469909606114,5.439601549717798,0.5206285781038769,0.4380165289256198,0.44218151995626026,-0.1228700434075633,1.0,242,1,0,34,90,46,72,0.6694214876033058,10.81571249999979
window_selection,lstm_attention,full_ta_vmd,10,42,fold_4,2012,2020,2021,2117,240,34.097065716727485,25.44631189310549,2.649356622550186,-1.5349559711836038,0.5,0.5134136993937705,0.030133109143519056,1.0,240,0,0,84,29,91,36,0.2708333333333333,11.676006300003792
