protocol_id,variant,validation_year,seed,device,trainable_parameters,fit_seconds,inference_seconds,final_training_loss,training_sequences,validation_sequences,observations,balanced_accuracy,direction_accuracy,mcc,binary_crossentropy,brier_score,rmse,mae,predicted_up_share,turning_observations,turning_accuracy
tcrc-lstm-posthoc-development-v1,lstm_anchor,2021,42,cpu,21420,3.0045631999964826,0.01192250000895001,0.42903655767440796,467,240,240,0.504633823426939,0.5,0.009370062154996599,0.8276571039362679,0.3014034275085736,10.80288456160192,8.312814043691503,0.42083333333333334,240,0.4708333333333333
tcrc-lstm-posthoc-development-v1,cnn_residual,2021,42,cpu,21420,2.890006000001449,0.007333599991397932,0.32064446806907654,467,240,240,0.5174203888230786,0.5125,0.03527482795652946,0.924726633937345,0.313259778920648,12.732376341655,9.728828193542622,0.4166666666666667,240,0.5541666666666667
tcrc-lstm-posthoc-development-v1,latent_turn_gate,2021,42,cpu,21420,2.8569027000048663,0.008010599995031953,0.3584056794643402,467,240,240,0.5317051076580029,0.5291666666666667,0.06352318883769503,0.8777099982716136,0.3042050807373616,11.914236007373551,9.304797090801113,0.4583333333333333,240,0.525
tcrc-lstm-posthoc-development-v1,supervised_turn_gate,2021,42,cpu,21420,3.213110399985453,0.005573000002186745,0.4807024896144867,467,240,240,0.5469653682670197,0.5458333333333333,0.09382292597364866,0.8780406810120122,0.2992689975519859,11.977994480263472,9.242041619247352,0.48333333333333334,240,0.525
tcrc-lstm-posthoc-development-v1,tcrc_full,2021,42,cpu,21420,3.0499639000045136,0.006945000000996515,0.7096526622772217,467,240,240,0.5336561912061877,0.5291666666666667,0.06796673616099795,0.8194532628239105,0.2946961131728419,10.426580009157696,8.040122504796225,0.425,240,0.5333333333333333
