inner_fold,validation_year,seed,variant,observations,balanced_accuracy,direction_accuracy,mcc,binary_crossentropy,brier_score
inner_2021,2021,789,cnn_trend_shap,240,0.5083966274127238,0.48333333333333334,0.032673756498734025,0.7312834555764807,0.26807953732962186
inner_2021,2021,789,lstm_price_shap,240,0.5080830604139084,0.5041666666666667,0.016283988193836186,0.6979131117952992,0.2523428042062569
inner_2021,2021,789,simple_average_shap,240,0.510870322625601,0.4875,0.03617270739782979,0.7070758827027405,0.25680518306824296
inner_2021,2021,789,leader_no_disagreement_shap,240,0.48679534527210644,0.4666666666666667,-0.036504738921847794,0.7086517126589733,0.2576708983290048
inner_2021,2021,789,pit_tldn_all_features,240,0.4990941397811999,0.4791666666666667,-0.0024772211696783134,0.7197255604229847,0.262767270234894
inner_2021,2021,789,pit_tldn,240,0.5272454881192948,0.5208333333333334,0.05572182296763604,0.7002496997695776,0.25347318361650906
