model,fold,test_year,base_seed,arm,window,models_in_arm,conceptual_fit_seconds,conceptual_inference_seconds,conceptual_trainable_parameters,n_test,rmse,mae,mape,r2,direction_accuracy,balanced_accuracy,mcc,direction_coverage,n_direction_evaluated,n_actual_ties,n_predicted_abstentions,direction_tn,direction_fp,direction_fn,direction_tp,predicted_up_share
lstm_cnn_attention,fold_4,2025,789,Global-Numeric,20,1,13.36908720000065,0.6779399999941234,12865,234,80.73762725119036,60.47856440391039,7.989026197580884,-1.5163478270810207,0.5256410256410257,0.5348684210526315,0.10014985558055402,1.0,234,0,0,21,99,12,102,0.8589743589743589
lstm_cnn_attention,fold_4,2025,789,Global-Numeric-News,20,1,13.299944300000789,0.7006619000021601,13377,234,64.77064660023234,48.394571339055,6.3930441780760585,-0.6194784496307819,0.5384615384615384,0.5460526315789473,0.11401195838747813,1.0,234,0,0,30,90,18,96,0.7948717948717948
lstm_cnn_attention,fold_4,2025,789,Regime-SHAP-Numeric,20,3,24.362410199988517,2.118108200011193,30019,234,48.94517181345561,38.28155400752129,4.901706538141664,0.07522001286352797,0.5128205128205128,0.5203947368421052,0.05049101014302603,1.0,234,0,0,27,93,21,93,0.7948717948717948
lstm_cnn_attention,fold_4,2025,789,Regime-SHAP-Numeric-News,20,3,24.094050600004266,2.068945499995607,31555,234,53.22545054693459,39.561086398952774,5.070793469675521,-0.093597228126167,0.5170940170940171,0.5256578947368421,0.06882472016116853,1.0,234,0,0,23,97,16,98,0.8333333333333334
